Board Stocks,Board I,Board II,Board III,Board Noble,BoardUpsiteDownI,BoardUpsiteDownII,BoardUpsiteDownIII,BoardUpsiteDownNoble,KING Score,KING Stocks,KING Stocks Const,KING Open,KING Noble,KING Upsite Down,QueenOfGame Score,QueenOfGame Stocks,QueenOfGame Stocks Const,QueenOfGame Open,QueenOfGame Noble,QueenOfGame Upsite Down,TheGod Score,TheGod Stocks,TheGod Stocks Const,TheGod Open,TheGod Noble,TheGod Upsite Down,KingOfDestruction Score,KingOfDestruction Stocks,KingOfDestruction Stocks Const,KingOfDestruction Open,KingOfDestruction Noble,KingOfDestruction Upsite Down
"{'red': 7, 'blue': 7, 'green': 7, 'white': 7, 'black': 7, 'auto_color': 5}","['I_34', 'I_33', 'I_15', 'I_12']","['II_4', 'II_10', 'II_7', 'II_12']","['III_17', 'III_4', 'III_16', 'III_20']","['Noble_10', 'Noble_3', 'Noble_7', 'Noble_2', 'Noble_4']","['I_37', 'I_27', 'I_13', 'I_16', 'I_32', 'I_35', 'I_1', 'I_11', 'I_9', 'I_25', 'I_24', 'I_20', 'I_4', 'I_17', 'I_8', 'I_23', 'I_18', 'I_38', 'I_19', 'I_29', 'I_36', 'I_21', 'I_40', 'I_3', 'I_22', 'I_10', 'I_39', 'I_31', 'I_7', 'I_6', 'I_28', 'I_26', 'I_30', 'I_2', 'I_14', 'I_5']","['II_22', 'II_2', 'II_14', 'II_13', 'II_30', 'II_15', 'II_16', 'II_6', 'II_29', 'II_8', 'II_1', 'II_20', 'II_26', 'II_11', 'II_5', 'II_3', 'II_19', 'II_9', 'II_17', 'II_25', 'II_28', 'II_23', 'II_21', 'II_18', 'II_27', 'II_24']","['III_9', 'III_1', 'III_13', 'III_6', 'III_3', 'III_5', 'III_12', 'III_2', 'III_7', 'III_14', 'III_19', 'III_15', 'III_18', 'III_10', 'III_8', 'III_11']","['Noble_8', 'Noble_5', 'Noble_6', 'Noble_1', 'Noble_9']",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 3, 'blue': 5, 'green': 5, 'white': 7, 'black': 7, 'auto_color': 4}","['I_34', 'I_33', 'I_15', 'I_12']","['II_4', 'II_10', 'II_22', 'II_12']","['III_17', 'III_4', 'III_16', 'III_20']","['Noble_10', 'Noble_3', 'Noble_7', 'Noble_2', 'Noble_4']","['I_37', 'I_27', 'I_13', 'I_16', 'I_32', 'I_35', 'I_1', 'I_11', 'I_9', 'I_25', 'I_24', 'I_20', 'I_4', 'I_17', 'I_8', 'I_23', 'I_18', 'I_38', 'I_19', 'I_29', 'I_36', 'I_21', 'I_40', 'I_3', 'I_22', 'I_10', 'I_39', 'I_31', 'I_7', 'I_6', 'I_28', 'I_26', 'I_30', 'I_2', 'I_14', 'I_5']","['II_2', 'II_14', 'II_13', 'II_30', 'II_15', 'II_16', 'II_6', 'II_29', 'II_8', 'II_1', 'II_20', 'II_26', 'II_11', 'II_5', 'II_3', 'II_19', 'II_9', 'II_17', 'II_25', 'II_28', 'II_23', 'II_21', 'II_18', 'II_27', 'II_24']","['III_9', 'III_1', 'III_13', 'III_6', 'III_3', 'III_5', 'III_12', 'III_2', 'III_7', 'III_14', 'III_19', 'III_15', 'III_18', 'III_10', 'III_8', 'III_11']","['Noble_8', 'Noble_5', 'Noble_6', 'Noble_1', 'Noble_9']",0,"{'red': 1, 'blue': 1, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],['II_7'],0,"{'red': 2, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 1, 'blue': 1, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 0, 'blue': 2, 'green': 3, 'white': 6, 'black': 7, 'auto_color': 3}","['I_34', 'I_33', 'I_15', 'I_12']","['II_4', 'II_10', 'II_22', 'II_12']","['III_17', 'III_4', 'III_16', 'III_9']","['Noble_10', 'Noble_3', 'Noble_7', 'Noble_2', 'Noble_4']","['I_37', 'I_27', 'I_13', 'I_16', 'I_32', 'I_35', 'I_1', 'I_11', 'I_9', 'I_25', 'I_24', 'I_20', 'I_4', 'I_17', 'I_8', 'I_23', 'I_18', 'I_38', 'I_19', 'I_29', 'I_36', 'I_21', 'I_40', 'I_3', 'I_22', 'I_10', 'I_39', 'I_31', 'I_7', 'I_6', 'I_28', 'I_26', 'I_30', 'I_2', 'I_14', 'I_5']","['II_2', 'II_14', 'II_13', 'II_30', 'II_15', 'II_16', 'II_6', 'II_29', 'II_8', 'II_1', 'II_20', 'II_26', 'II_11', 'II_5', 'II_3', 'II_19', 'II_9', 'II_17', 'II_25', 'II_28', 'II_23', 'II_21', 'II_18', 'II_27', 'II_24']","['III_1', 'III_13', 'III_6', 'III_3', 'III_5', 'III_12', 'III_2', 'III_7', 'III_14', 'III_19', 'III_15', 'III_18', 'III_10', 'III_8', 'III_11']","['Noble_8', 'Noble_5', 'Noble_6', 'Noble_1', 'Noble_9']",0,"{'red': 2, 'blue': 2, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 1, 'blue': 1, 'green': 0, 'white': 1, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],['II_7'],0,"{'red': 2, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],['III_20'],0,"{'red': 2, 'blue': 2, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 1, 'blue': 1, 'green': 3, 'white': 6, 'black': 7, 'auto_color': 4}","['I_27', 'I_37', 'I_15', 'I_12']","['II_4', 'II_10', 'II_22', 'II_12']","['III_17', 'III_4', 'III_16', 'III_9']","['Noble_10', 'Noble_3', 'Noble_7', 'Noble_2', 'Noble_4']","['I_13', 'I_16', 'I_32', 'I_35', 'I_1', 'I_11', 'I_9', 'I_25', 'I_24', 'I_20', 'I_4', 'I_17', 'I_8', 'I_23', 'I_18', 'I_38', 'I_19', 'I_29', 'I_36', 'I_21', 'I_40', 'I_3', 'I_22', 'I_10', 'I_39', 'I_31', 'I_7', 'I_6', 'I_28', 'I_26', 'I_30', 'I_2', 'I_14', 'I_5']","['II_2', 'II_14', 'II_13', 'II_30', 'II_15', 'II_16', 'II_6', 'II_29', 'II_8', 'II_1', 'II_20', 'II_26', 'II_11', 'II_5', 'II_3', 'II_19', 'II_9', 'II_17', 'II_25', 'II_28', 'II_23', 'II_21', 'II_18', 'II_27', 'II_24']","['III_1', 'III_13', 'III_6', 'III_3', 'III_5', 'III_12', 'III_2', 'III_7', 'III_14', 'III_19', 'III_15', 'III_18', 'III_10', 'III_8', 'III_11']","['Noble_8', 'Noble_5', 'Noble_6', 'Noble_1', 'Noble_9']",0,"{'red': 2, 'blue': 3, 'green': 3, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",['I_34'],[],['II_7'],0,"{'red': 3, 'blue': 1, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],['III_20'],0,"{'red': 1, 'blue': 2, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",['I_33'],[],[]
"{'red': 0, 'blue': 0, 'green': 5, 'white': 6, 'black': 7, 'auto_color': 2}","['I_27', 'I_13', 'I_15', 'I_12']","['II_4', 'II_10', 'II_22', 'II_12']","['III_17', 'III_4', 'III_16', 'III_13']","['Noble_10', 'Noble_3', 'Noble_7', 'Noble_2', 'Noble_4']","['I_16', 'I_32', 'I_35', 'I_1', 'I_11', 'I_9', 'I_25', 'I_24', 'I_20', 'I_4', 'I_17', 'I_8', 'I_23', 'I_18', 'I_38', 'I_19', 'I_29', 'I_36', 'I_21', 'I_40', 'I_3', 'I_22', 'I_10', 'I_39', 'I_31', 'I_7', 'I_6', 'I_28', 'I_26', 'I_30', 'I_2', 'I_14', 'I_5']","['II_2', 'II_14', 'II_13', 'II_30', 'II_15', 'II_16', 'II_6', 'II_29', 'II_8', 'II_1', 'II_20', 'II_26', 'II_11', 'II_5', 'II_3', 'II_19', 'II_9', 'II_17', 'II_25', 'II_28', 'II_23', 'II_21', 'II_18', 'II_27', 'II_24']","['III_6', 'III_3', 'III_5', 'III_12', 'III_2', 'III_7', 'III_14', 'III_19', 'III_15', 'III_18', 'III_10', 'III_8', 'III_11']","['Noble_8', 'Noble_5', 'Noble_6', 'Noble_1', 'Noble_9']",0,"{'red': 2, 'blue': 3, 'green': 0, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",['I_37'],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",['I_34'],[],"['II_7', 'III_1']",0,"{'red': 3, 'blue': 1, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"['III_20', 'III_9']",0,"{'red': 2, 'blue': 3, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",['I_33'],[],[]
"{'red': 2, 'blue': 0, 'green': 4, 'white': 3, 'black': 6, 'auto_color': 3}","['I_27', 'I_13', 'I_15', 'I_12']","['II_4', 'II_10', 'II_22', 'II_2']","['III_17', 'III_4', 'III_16', 'III_13']","['Noble_10', 'Noble_3', 'Noble_7', 'Noble_2', 'Noble_4']","['I_16', 'I_32', 'I_35', 'I_1', 'I_11', 'I_9', 'I_25', 'I_24', 'I_20', 'I_4', 'I_17', 'I_8', 'I_23', 'I_18', 'I_38', 'I_19', 'I_29', 'I_36', 'I_21', 'I_40', 'I_3', 'I_22', 'I_10', 'I_39', 'I_31', 'I_7', 'I_6', 'I_28', 'I_26', 'I_30', 'I_2', 'I_14', 'I_5']","['II_14', 'II_13', 'II_30', 'II_15', 'II_16', 'II_6', 'II_29', 'II_8', 'II_1', 'II_20', 'II_26', 'II_11', 'II_5', 'II_3', 'II_19', 'II_9', 'II_17', 'II_25', 'II_28', 'II_23', 'II_21', 'II_18', 'II_27', 'II_24']","['III_6', 'III_3', 'III_5', 'III_12', 'III_2', 'III_7', 'III_14', 'III_19', 'III_15', 'III_18', 'III_10', 'III_8', 'III_11']","['Noble_8', 'Noble_5', 'Noble_6', 'Noble_1', 'Noble_9']",0,"{'red': 3, 'blue': 4, 'green': 1, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",['I_37'],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 2, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",['I_34'],[],"['II_7', 'III_1']",1,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}",['II_12'],[],"['III_20', 'III_9']",0,"{'red': 2, 'blue': 3, 'green': 2, 'white': 1, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",['I_33'],[],[]
"{'red': 4, 'blue': 0, 'green': 5, 'white': 4, 'black': 4, 'auto_color': 1}","['I_27', 'I_13', 'I_15', 'I_32']","['II_4', 'II_10', 'II_22', 'II_2']","['III_17', 'III_4', 'III_16', 'III_6']","['Noble_10', 'Noble_3', 'Noble_7', 'Noble_2', 'Noble_4']","['I_35', 'I_1', 'I_11', 'I_9', 'I_25', 'I_24', 'I_20', 'I_4', 'I_17', 'I_8', 'I_23', 'I_18', 'I_38', 'I_19', 'I_29', 'I_36', 'I_21', 'I_40', 'I_3', 'I_22', 'I_10', 'I_39', 'I_31', 'I_7', 'I_6', 'I_28', 'I_26', 'I_30', 'I_2', 'I_14', 'I_5']","['II_14', 'II_13', 'II_30', 'II_15', 'II_16', 'II_6', 'II_29', 'II_8', 'II_1', 'II_20', 'II_26', 'II_11', 'II_5', 'II_3', 'II_19', 'II_9', 'II_17', 'II_25', 'II_28', 'II_23', 'II_21', 'II_18', 'II_27', 'II_24']","['III_3', 'III_5', 'III_12', 'III_2', 'III_7', 'III_14', 'III_19', 'III_15', 'III_18', 'III_10', 'III_8', 'III_11']","['Noble_8', 'Noble_5', 'Noble_6', 'Noble_1', 'Noble_9']",0,"{'red': 3, 'blue': 4, 'green': 1, 'white': 1, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",['I_37'],[],['III_13'],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 2, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",['I_34'],[],"['II_7', 'III_1', 'I_16']",1,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 2, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}",['II_12'],[],"['III_20', 'III_9']",0,"{'red': 0, 'blue': 3, 'green': 1, 'white': 0, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 1}","['I_33', 'I_12']",[],[]
"{'red': 4, 'blue': 4, 'green': 5, 'white': 2, 'black': 4, 'auto_color': 1}","['I_27', 'I_13', 'I_15', 'I_1']","['II_4', 'II_10', 'II_22', 'II_2']","['III_17', 'III_4', 'III_16', 'III_6']","['Noble_10', 'Noble_3', 'Noble_7', 'Noble_2', 'Noble_4']","['I_11', 'I_9', 'I_25', 'I_24', 'I_20', 'I_4', 'I_17', 'I_8', 'I_23', 'I_18', 'I_38', 'I_19', 'I_29', 'I_36', 'I_21', 'I_40', 'I_3', 'I_22', 'I_10', 'I_39', 'I_31', 'I_7', 'I_6', 'I_28', 'I_26', 'I_30', 'I_2', 'I_14', 'I_5']","['II_14', 'II_13', 'II_30', 'II_15', 'II_16', 'II_6', 'II_29', 'II_8', 'II_1', 'II_20', 'II_26', 'II_11', 'II_5', 'II_3', 'II_19', 'II_9', 'II_17', 'II_25', 'II_28', 'II_23', 'II_21', 'II_18', 'II_27', 'II_24']","['III_3', 'III_5', 'III_12', 'III_2', 'III_7', 'III_14', 'III_19', 'III_15', 'III_18', 'III_10', 'III_8', 'III_11']","['Noble_8', 'Noble_5', 'Noble_6', 'Noble_1', 'Noble_9']",1,"{'red': 3, 'blue': 0, 'green': 1, 'white': 1, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 2}","['I_37', 'I_35']",[],['III_13'],0,"{'red': 0, 'blue': 2, 'green': 0, 'white': 2, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",['I_34'],[],"['II_7', 'III_1', 'I_16']",1,"{'red': 0, 'blue': 0, 'green': 0, 'white': 2, 'black': 2, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}",['II_12'],[],"['III_20', 'III_9']",0,"{'red': 0, 'blue': 1, 'green': 1, 'white': 0, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 0, 'white': 1, 'black': 1}","['I_33', 'I_12', 'I_32']",[],[]
"{'red': 1, 'blue': 1, 'green': 4, 'white': 1, 'black': 3, 'auto_color': 2}","['I_27', 'I_13', 'I_11', 'I_1']","['II_4', 'II_10', 'II_22', 'II_2']","['III_17', 'III_4', 'III_16', 'III_6']","['Noble_10', 'Noble_3', 'Noble_7', 'Noble_2', 'Noble_4']","['I_9', 'I_25', 'I_24', 'I_20', 'I_4', 'I_17', 'I_8', 'I_23', 'I_18', 'I_38', 'I_19', 'I_29', 'I_36', 'I_21', 'I_40', 'I_3', 'I_22', 'I_10', 'I_39', 'I_31', 'I_7', 'I_6', 'I_28', 'I_26', 'I_30', 'I_2', 'I_14', 'I_5']","['II_14', 'II_13', 'II_30', 'II_15', 'II_16', 'II_6', 'II_29', 'II_8', 'II_1', 'II_20', 'II_26', 'II_11', 'II_5', 'II_3', 'II_19', 'II_9', 'II_17', 'II_25', 'II_28', 'II_23', 'II_21', 'II_18', 'II_27', 'II_24']","['III_3', 'III_5', 'III_12', 'III_2', 'III_7', 'III_14', 'III_19', 'III_15', 'III_18', 'III_10', 'III_8', 'III_11']","['Noble_8', 'Noble_5', 'Noble_6', 'Noble_1', 'Noble_9']",1,"{'red': 3, 'blue': 0, 'green': 1, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 2}","['I_37', 'I_35', 'I_15']",[],['III_13'],0,"{'red': 1, 'blue': 3, 'green': 0, 'white': 2, 'black': 1, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",['I_34'],[],"['II_7', 'III_1', 'I_16']",1,"{'red': 1, 'blue': 1, 'green': 0, 'white': 3, 'black': 2, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}",['II_12'],[],"['III_20', 'III_9']",0,"{'red': 1, 'blue': 2, 'green': 2, 'white': 0, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 0, 'white': 1, 'black': 1}","['I_33', 'I_12', 'I_32']",[],[]
"{'red': 1, 'blue': 3, 'green': 4, 'white': 2, 'black': 2, 'auto_color': 4}","['I_27', 'I_13', 'I_9', 'I_1']","['II_4', 'II_10', 'II_14', 'II_2']","['III_17', 'III_4', 'III_16', 'III_6']","['Noble_10', 'Noble_3', 'Noble_7', 'Noble_2', 'Noble_4']","['I_25', 'I_24', 'I_20', 'I_4', 'I_17', 'I_8', 'I_23', 'I_18', 'I_38', 'I_19', 'I_29', 'I_36', 'I_21', 'I_40', 'I_3', 'I_22', 'I_10', 'I_39', 'I_31', 'I_7', 'I_6', 'I_28', 'I_26', 'I_30', 'I_2', 'I_14', 'I_5']","['II_13', 'II_30', 'II_15', 'II_16', 'II_6', 'II_29', 'II_8', 'II_1', 'II_20', 'II_26', 'II_11', 'II_5', 'II_3', 'II_19', 'II_9', 'II_17', 'II_25', 'II_28', 'II_23', 'II_21', 'II_18', 'II_27', 'II_24']","['III_3', 'III_5', 'III_12', 'III_2', 'III_7', 'III_14', 'III_19', 'III_15', 'III_18', 'III_10', 'III_8', 'III_11']","['Noble_8', 'Noble_5', 'Noble_6', 'Noble_1', 'Noble_9']",1,"{'red': 4, 'blue': 0, 'green': 2, 'white': 1, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 2}","['I_37', 'I_35', 'I_15']",[],['III_13'],1,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 1}","['I_34', 'II_22']",[],"['II_7', 'III_1', 'I_16']",1,"{'red': 2, 'blue': 2, 'green': 0, 'white': 4, 'black': 2, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}",['II_12'],[],"['III_20', 'III_9']",0,"{'red': 0, 'blue': 2, 'green': 1, 'white': 0, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 2, 'green': 0, 'white': 1, 'black': 1}","['I_33', 'I_12', 'I_32', 'I_11']",[],[]
