Action
Lượt: 1 Thao Get One stock: green
Lượt: 1 Trang Get One stock: red
"Lượt: 1 Hieu Get three stock: red,blue,green."
Lượt: 1 Hoang Get UpsiteDown id =II_30
Lượt: 2 Thao Get One stock: green
Lượt: 2 Trang Get One stock: red
"Lượt: 2 Hieu Get three stock: red,blue,green."
Lượt: 2 Hoang Get UpsiteDown id =II_15
"Lượt: 3 Thao Get three stock: red,green,white."
Lượt: 3 Trang Get One stock: blue
"Lượt: 3 Hieu Get three stock: blue,white,black."
Lượt: 3 Hoang Get UpsiteDown id =II_21
"Lượt: 4 Thao Get three stock: black,white,blue."
Lượt: 4 Trang Get One stock: white
Lượt: 4 Hieu Get Card = I_9
Lượt: 4 Hoang Get One stock: black
Lượt: 5 Thao Get UpsiteDown id =I_4 Return stock: red:1
"Lượt: 5 Trang Get three stock: red,blue,green. Return stock: red:1"
"Lượt: 5 Hieu Get three stock: red,green,white."
Lượt: 5 Hoang Get Card = II_15
Lượt: 6 Thao Get UpsiteDown id =I_11 Return stock: blue:1
Lượt: 6 Trang Get Card = I_24
Lượt: 6 Hieu Get Card = I_35
Lượt: 6 Hoang Get UpsiteDown id =II_19
Lượt: 7 Thao Get Card = I_17
Lượt: 7 Trang Get UpsiteDown id =III_11
"Lượt: 7 Hieu Get three stock: red,blue,green."
Lượt: 7 Hoang Get One stock: black
"Lượt: 8 Thao Get three stock: black,white,blue."
Lượt: 8 Trang Get UpsiteDown id =III_13
Lượt: 8 Hieu Get Card = I_29
"Lượt: 8 Hoang Get three stock: red,blue,black."
Lượt: 9 Thao Get UpsiteDown id =I_27
Lượt: 9 Trang Get UpsiteDown id =III_1
Lượt: 9 Hieu Get Card = I_31
"Lượt: 9 Hoang Get three stock: red,blue,green."
Lượt: 10 Thao Get Card = II_23
"Lượt: 10 Trang Get three stock: blue,green,black. Return stock: red:3"
Lượt: 10 Hieu Get Card = I_34
"Lượt: 10 Hoang Get three stock: red,blue,green. Return stock: red:2"
"Lượt: 11 Thao Get three stock: black,red,white."
"Lượt: 11 Trang Get three stock: red,blue,green. Return stock: red:2blue:1"
"Lượt: 11 Hieu Get three stock: red,blue,green."
"Lượt: 11 Hoang Get three stock: red,black,white. Return stock: blue:3"
Lượt: 12 Thao Get Card = I_19
"Lượt: 12 Trang Get three stock: red,blue,green. Return stock: red:1blue:2"
Lượt: 12 Hieu Get Card = I_18
"Lượt: 12 Hoang Get three stock: red,blue,black. Return stock: red:3"
"Lượt: 13 Thao Get three stock: black,red,blue."
"Lượt: 13 Trang Get three stock: red,blue,green. Return stock: red:1blue:2"
Lượt: 13 Hieu Get Card = I_20
Lượt: 13 Hoang Get Card = II_30
"Lượt: 14 Thao Get three stock: blue,black,red."
"Lượt: 14 Trang Get three stock: red,blue,green. Return stock: red:1blue:2"
Lượt: 14 Hieu Get Card = I_36
Lượt: 14 Hoang Get UpsiteDown id =II_29
"Lượt: 15 Thao Get three stock: blue,black,red. Return stock: red:2"
"Lượt: 15 Trang Get three stock: red,blue,green. Return stock: red:1blue:2"
Lượt: 15 Hieu Get Card = I_15
"Lượt: 15 Hoang Get three stock: red,blue,black."
"Lượt: 16 Thao Get three stock: red,white,blue. Return stock: red:3"
"Lượt: 16 Trang Get three stock: red,blue,green. Return stock: red:1blue:2"
Lượt: 16 Hieu Get Card = I_3
"Lượt: 16 Hoang Get three stock: red,blue,black. Return stock: blue:1"
"Lượt: 17 Thao Get three stock: red,white,blue. Return stock: blue:3"
"Lượt: 17 Trang Get three stock: red,blue,green. Return stock: red:1blue:2"
Lượt: 17 Hieu Get Card = I_21
"Lượt: 17 Hoang Get three stock: red,blue,black. Return stock: red:3"
"Lượt: 18 Thao Get three stock: red,blue,white. Return stock: red:2blue:1"
"Lượt: 18 Trang Get three stock: red,blue,green. Return stock: red:1blue:2"
Lượt: 18 Hieu Get Card = I_2
"Lượt: 18 Hoang Get three stock: red,blue,black. Return stock: red:3"
"Lượt: 19 Thao Get three stock: red,blue,white. Return stock: red:2blue:1"
"Lượt: 19 Trang Get three stock: red,blue,green. Return stock: red:1blue:2"
Lượt: 19 Hieu Get Card = I_33
"Lượt: 19 Hoang Get three stock: red,blue,black. Return stock: red:3"
"Lượt: 20 Thao Get three stock: red,blue,white. Return stock: red:2blue:1"
"Lượt: 20 Trang Get three stock: red,blue,green. Return stock: red:1blue:2"
Lượt: 20 Hieu Get Card = I_38
"Lượt: 20 Hoang Get three stock: red,blue,black. Return stock: red:3"
"Lượt: 21 Thao Get three stock: red,blue,white. Return stock: red:2blue:1"
"Lượt: 21 Trang Get three stock: red,blue,green. Return stock: red:1blue:2"
Lượt: 21 Hieu Get Card = I_6
"Lượt: 21 Hoang Get three stock: red,blue,black. Return stock: red:3"
"Lượt: 22 Thao Get three stock: red,blue,white. Return stock: red:2blue:1"
"Lượt: 22 Trang Get three stock: red,blue,green. Return stock: red:1blue:2"
Lượt: 22 Hieu Get Card = I_10
"Lượt: 22 Hoang Get three stock: red,blue,black. Return stock: red:3"
"Lượt: 23 Thao Get three stock: red,blue,white. Return stock: red:2blue:1"
"Lượt: 23 Trang Get three stock: red,blue,green. Return stock: red:1blue:2"
Lượt: 23 Hieu Get Card = I_22Nhan the quy toc id = Noble_7
"Lượt: 23 Hoang Get three stock: red,blue,black. Return stock: red:3"
"Lượt: 24 Thao Get three stock: red,blue,white. Return stock: red:2blue:1"
"Lượt: 24 Trang Get three stock: red,blue,green. Return stock: red:1blue:2"
Lượt: 24 Hieu Get Card = III_14Nhan the quy toc id = Noble_4Nhan the quy toc id = Noble_5
"Lượt: 24 Hoang Get three stock: red,blue,black. Return stock: red:3"
"Lượt: 25 Thao Get three stock: red,blue,white. Return stock: red:2blue:1"
"Lượt: 25 Trang Get three stock: red,blue,green. Return stock: red:1blue:2"
Lượt: 25 Hieu Get Card = I_39
"Lượt: 25 Hoang Get three stock: red,blue,black. Return stock: red:3"
"Lượt: 26 Thao Get three stock: red,blue,white. Return stock: red:2blue:1"
"Lượt: 26 Trang Get three stock: red,blue,green. Return stock: red:1blue:2"
Lượt: 26 Hieu Get Card = I_8
"Lượt: 26 Hoang Get three stock: red,blue,black. Return stock: red:3"
"Lượt: 27 Thao Get three stock: red,blue,white. Return stock: red:2blue:1"
"Lượt: 27 Trang Get three stock: red,blue,green. Return stock: red:1blue:2"
Lượt: 27 Hieu Get Card = I_37
"Lượt: 27 Hoang Get three stock: red,blue,black. Return stock: red:3"
"Lượt: 28 Thao Get three stock: red,blue,white. Return stock: red:2blue:1"
"Lượt: 28 Trang Get three stock: red,blue,green. Return stock: red:1blue:2"
Lượt: 28 Hieu Get Card = I_5
"Lượt: 28 Hoang Get three stock: red,blue,black. Return stock: red:3"
"Lượt: 29 Thao Get three stock: red,blue,white. Return stock: red:2blue:1"
"Lượt: 29 Trang Get three stock: red,blue,green. Return stock: red:1blue:2"
Lượt: 29 Hieu Get Card = II_28
"Lượt: 29 Hoang Get three stock: red,blue,black. Return stock: red:3"
