Board Stocks,Board I,Board II,Board III,Board Noble,BoardUpsiteDownI,BoardUpsiteDownII,BoardUpsiteDownIII,BoardUpsiteDownNoble,Hoang 4 Score,Hoang 4 Stocks,Hoang 4 Stocks Const,Hoang 4 Open,Hoang 4 Noble,Hoang 4 Upsite Down,Trang 2 Score,Trang 2 Stocks,Trang 2 Stocks Const,Trang 2 Open,Trang 2 Noble,Trang 2 Upsite Down,Thao12345 3 Score,Thao12345 3 Stocks,Thao12345 3 Stocks Const,Thao12345 3 Open,Thao12345 3 Noble,Thao12345 3 Upsite Down,Hieu 1 Score,Hieu 1 Stocks,Hieu 1 Stocks Const,Hieu 1 Open,Hieu 1 Noble,Hieu 1 Upsite Down
"{'red': 7, 'blue': 7, 'green': 7, 'white': 7, 'black': 7, 'auto_color': 5}","[3, 7, 19, 27]","[61, 66, 58, 65]","[86, 77, 88, 82]","[93, 95, 98, 92, 91]","[1, 38, 22, 4, 39, 9, 40, 17, 26, 29, 20, 16, 25, 32, 5, 11, 18, 14, 21, 37, 30, 6, 8, 35, 34, 28, 15, 31, 10, 36, 12, 13, 24, 2, 33, 23]","[50, 48, 57, 42, 63, 70, 43, 60, 44, 68, 45, 69, 53, 59, 67, 62, 54, 52, 55, 46, 51, 56, 49, 41, 47, 64]","[71, 85, 89, 72, 81, 79, 80, 87, 90, 75, 84, 74, 83, 78, 76, 73]","[99, 97, 94, 100, 96]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 2, 'blue': 6, 'green': 6, 'white': 7, 'black': 7, 'auto_color': 4}","[3, 7, 19, 27]","[61, 66, 58, 65]","[86, 77, 71, 82]","[93, 95, 98, 92, 91]","[1, 38, 22, 4, 39, 9, 40, 17, 26, 29, 20, 16, 25, 32, 5, 11, 18, 14, 21, 37, 30, 6, 8, 35, 34, 28, 15, 31, 10, 36, 12, 13, 24, 2, 33, 23]","[50, 48, 57, 42, 63, 70, 43, 60, 44, 68, 45, 69, 53, 59, 67, 62, 54, 52, 55, 46, 51, 56, 49, 41, 47, 64]","[85, 89, 72, 81, 79, 80, 87, 90, 75, 84, 74, 83, 78, 76, 73]","[99, 97, 94, 100, 96]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[88],0,"{'red': 2, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 2, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 1, 'blue': 1, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 1, 'blue': 3, 'green': 5, 'white': 7, 'black': 5, 'auto_color': 3}","[3, 7, 19, 27]","[61, 66, 58, 65]","[86, 77, 85, 82]","[93, 95, 98, 92, 91]","[1, 38, 22, 4, 39, 9, 40, 17, 26, 29, 20, 16, 25, 32, 5, 11, 18, 14, 21, 37, 30, 6, 8, 35, 34, 28, 15, 31, 10, 36, 12, 13, 24, 2, 33, 23]","[50, 48, 57, 42, 63, 70, 43, 60, 44, 68, 45, 69, 53, 59, 67, 62, 54, 52, 55, 46, 51, 56, 49, 41, 47, 64]","[89, 72, 81, 79, 80, 87, 90, 75, 84, 74, 83, 78, 76, 73]","[99, 97, 94, 100, 96]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[88, 71]",0,"{'red': 2, 'blue': 2, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 2, 'blue': 0, 'green': 0, 'white': 0, 'black': 2, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 2, 'blue': 2, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 2, 'blue': 5, 'green': 7, 'white': 7, 'black': 3, 'auto_color': 3}","[1, 7, 19, 38]","[61, 66, 58, 65]","[86, 77, 85, 82]","[93, 95, 98, 92, 91]","[22, 4, 39, 9, 40, 17, 26, 29, 20, 16, 25, 32, 5, 11, 18, 14, 21, 37, 30, 6, 8, 35, 34, 28, 15, 31, 10, 36, 12, 13, 24, 2, 33, 23]","[50, 48, 57, 42, 63, 70, 43, 60, 44, 68, 45, 69, 53, 59, 67, 62, 54, 52, 55, 46, 51, 56, 49, 41, 47, 64]","[89, 72, 81, 79, 80, 87, 90, 75, 84, 74, 83, 78, 76, 73]","[99, 97, 94, 100, 96]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 2, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[88, 71]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 1, 'white': 0, 'black': 0}",[27],[],[],0,"{'red': 4, 'blue': 0, 'green': 0, 'white': 0, 'black': 2, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 1, 'blue': 2, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[3],[],[]
"{'red': 1, 'blue': 3, 'green': 5, 'white': 4, 'black': 3, 'auto_color': 2}","[1, 7, 19, 38]","[50, 66, 58, 65]","[86, 77, 85, 82]","[93, 95, 98, 92, 91]","[22, 4, 39, 9, 40, 17, 26, 29, 20, 16, 25, 32, 5, 11, 18, 14, 21, 37, 30, 6, 8, 35, 34, 28, 15, 31, 10, 36, 12, 13, 24, 2, 33, 23]","[48, 57, 42, 63, 70, 43, 60, 44, 68, 45, 69, 53, 59, 67, 62, 54, 52, 55, 46, 51, 56, 49, 41, 47, 64]","[89, 72, 81, 79, 80, 87, 90, 75, 84, 74, 83, 78, 76, 73]","[99, 97, 94, 100, 96]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 2, 'black': 2, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[88, 71]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 1, 'white': 0, 'black': 0}",[27],[],[61],0,"{'red': 4, 'blue': 1, 'green': 1, 'white': 1, 'black': 2, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 2, 'blue': 3, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[3],[],[]
"{'red': 0, 'blue': 2, 'green': 4, 'white': 2, 'black': 3, 'auto_color': 0}","[1, 22, 19, 38]","[50, 66, 58, 48]","[86, 77, 85, 82]","[93, 95, 98, 92, 91]","[4, 39, 9, 40, 17, 26, 29, 20, 16, 25, 32, 5, 11, 18, 14, 21, 37, 30, 6, 8, 35, 34, 28, 15, 31, 10, 36, 12, 13, 24, 2, 33, 23]","[57, 42, 63, 70, 43, 60, 44, 68, 45, 69, 53, 59, 67, 62, 54, 52, 55, 46, 51, 56, 49, 41, 47, 64]","[89, 72, 81, 79, 80, 87, 90, 75, 84, 74, 83, 78, 76, 73]","[99, 97, 94, 100, 96]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 4, 'black': 2, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[88, 71]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 1, 'white': 0, 'black': 0}",[27],[],"[61, 65]",0,"{'red': 4, 'blue': 1, 'green': 1, 'white': 1, 'black': 2, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[7],0,"{'red': 3, 'blue': 4, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[3],[],[]
"{'red': 0, 'blue': 2, 'green': 4, 'white': 6, 'black': 3, 'auto_color': 2}","[1, 4, 19, 38]","[50, 66, 58, 42]","[86, 77, 89, 82]","[93, 95, 98, 92, 91]","[39, 9, 40, 17, 26, 29, 20, 16, 25, 32, 5, 11, 18, 14, 21, 37, 30, 6, 8, 35, 34, 28, 15, 31, 10, 36, 12, 13, 24, 2, 33, 23]","[63, 70, 43, 60, 44, 68, 45, 69, 53, 59, 67, 62, 54, 52, 55, 46, 51, 56, 49, 41, 47, 64]","[72, 81, 79, 80, 87, 90, 75, 84, 74, 83, 78, 76, 73]","[99, 97, 94, 100, 96]",3,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 2, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 0}",[57],[],"[88, 71]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 1, 'white': 0, 'black': 0}",[27],[],"[61, 65, 48]",0,"{'red': 4, 'blue': 1, 'green': 1, 'white': 1, 'black': 2, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[7, 22]",0,"{'red': 3, 'blue': 4, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[3],[],[85]
"{'red': 1, 'blue': 2, 'green': 2, 'white': 4, 'black': 3, 'auto_color': 0}","[1, 39, 19, 38]","[50, 66, 58, 42]","[86, 77, 72, 82]","[93, 95, 98, 92, 91]","[9, 40, 17, 26, 29, 20, 16, 25, 32, 5, 11, 18, 14, 21, 37, 30, 6, 8, 35, 34, 28, 15, 31, 10, 36, 12, 13, 24, 2, 33, 23]","[63, 70, 43, 60, 44, 68, 45, 69, 53, 59, 67, 62, 54, 52, 55, 46, 51, 56, 49, 41, 47, 64]","[81, 79, 80, 87, 90, 75, 84, 74, 83, 78, 76, 73]","[99, 97, 94, 100, 96]",3,"{'red': 0, 'blue': 0, 'green': 0, 'white': 2, 'black': 2, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 0}",[57],[],"[88, 71]",0,"{'red': 0, 'blue': 0, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 1, 'white': 0, 'black': 0}",[27],[],"[61, 65, 48]",0,"{'red': 3, 'blue': 1, 'green': 1, 'white': 1, 'black': 2, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[7, 22, 4]",0,"{'red': 3, 'blue': 4, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[3],[],"[85, 89]"
"{'red': 2, 'blue': 3, 'green': 2, 'white': 5, 'black': 5, 'auto_color': 2}","[1, 39, 9, 38]","[63, 66, 58, 42]","[86, 77, 72, 82]","[93, 95, 98, 92, 91]","[40, 17, 26, 29, 20, 16, 25, 32, 5, 11, 18, 14, 21, 37, 30, 6, 8, 35, 34, 28, 15, 31, 10, 36, 12, 13, 24, 2, 33, 23]","[70, 43, 60, 44, 68, 45, 69, 53, 59, 67, 62, 54, 52, 55, 46, 51, 56, 49, 41, 47, 64]","[81, 79, 80, 87, 90, 75, 84, 74, 83, 78, 76, 73]","[99, 97, 94, 100, 96]",3,"{'red': 2, 'blue': 0, 'green': 0, 'white': 2, 'black': 2, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 0}",[57],[],"[88, 71]",0,"{'red': 0, 'blue': 0, 'green': 4, 'white': 0, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 1, 'white': 0, 'black': 0}",[27],[],"[61, 65, 48]",1,"{'red': 1, 'blue': 1, 'green': 1, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[50],[],"[7, 22, 4]",0,"{'red': 2, 'blue': 3, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 1}","[3, 19]",[],"[85, 89]"
"{'red': 1, 'blue': 3, 'green': 5, 'white': 3, 'black': 2, 'auto_color': 3}","[1, 39, 9, 38]","[63, 66, 58, 42]","[86, 77, 72, 82]","[93, 95, 98, 92, 91]","[40, 17, 26, 29, 20, 16, 25, 32, 5, 11, 18, 14, 21, 37, 30, 6, 8, 35, 34, 28, 15, 31, 10, 36, 12, 13, 24, 2, 33, 23]","[70, 43, 60, 44, 68, 45, 69, 53, 59, 67, 62, 54, 52, 55, 46, 51, 56, 49, 41, 47, 64]","[81, 79, 80, 87, 90, 75, 84, 74, 83, 78, 76, 73]","[99, 97, 94, 100, 96]",3,"{'red': 2, 'blue': 0, 'green': 0, 'white': 2, 'black': 4, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 0}",[57],[],"[88, 71]",3,"{'red': 0, 'blue': 0, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 2, 'white': 0, 'black': 0}","[27, 61]",[],"[65, 48]",1,"{'red': 1, 'blue': 1, 'green': 1, 'white': 3, 'black': 0, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[50],[],"[7, 22, 4]",0,"{'red': 3, 'blue': 3, 'green': 1, 'white': 0, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 1}","[3, 19]",[],"[85, 89]"
