Board Stocks,Board I,Board II,Board III,Board Noble,BoardUpsiteDownI,BoardUpsiteDownII,BoardUpsiteDownIII,BoardUpsiteDownNoble,Hoang 3 Score,Hoang 3 Stocks,Hoang 3 Stocks Const,Hoang 3 Open,Hoang 3 Noble,Hoang 3 Upsite Down,Trang 4 Score,Trang 4 Stocks,Trang 4 Stocks Const,Trang 4 Open,Trang 4 Noble,Trang 4 Upsite Down,Thao12345 1 Score,Thao12345 1 Stocks,Thao12345 1 Stocks Const,Thao12345 1 Open,Thao12345 1 Noble,Thao12345 1 Upsite Down,Hieu 2 Score,Hieu 2 Stocks,Hieu 2 Stocks Const,Hieu 2 Open,Hieu 2 Noble,Hieu 2 Upsite Down
"{'red': 7, 'blue': 7, 'green': 7, 'white': 7, 'black': 7, 'auto_color': 5}","[28, 10, 24, 20]","[58, 54, 48, 66]","[88, 76, 84, 75]","[96, 91, 100, 95, 97]","[4, 33, 26, 19, 21, 14, 18, 35, 23, 36, 12, 15, 31, 40, 39, 38, 8, 11, 29, 27, 2, 3, 13, 1, 16, 30, 32, 17, 9, 7, 25, 34, 37, 6, 5, 22]","[52, 67, 44, 69, 50, 46, 63, 61, 53, 65, 68, 57, 59, 60, 70, 51, 43, 56, 45, 42, 62, 49, 64, 47, 55, 41]","[74, 83, 77, 71, 80, 79, 73, 72, 87, 89, 81, 85, 90, 78, 86, 82]","[99, 92, 98, 94, 93]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 4, 'blue': 6, 'green': 6, 'white': 5, 'black': 7, 'auto_color': 4}","[28, 10, 24, 20]","[58, 54, 48, 66]","[74, 76, 84, 75]","[96, 91, 100, 95, 97]","[4, 33, 26, 19, 21, 14, 18, 35, 23, 36, 12, 15, 31, 40, 39, 38, 8, 11, 29, 27, 2, 3, 13, 1, 16, 30, 32, 17, 9, 7, 25, 34, 37, 6, 5, 22]","[52, 67, 44, 69, 50, 46, 63, 61, 53, 65, 68, 57, 59, 60, 70, 51, 43, 56, 45, 42, 62, 49, 64, 47, 55, 41]","[83, 77, 71, 80, 79, 73, 72, 87, 89, 81, 85, 90, 78, 86, 82]","[99, 92, 98, 94, 93]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[88],0,"{'red': 2, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 2, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 1, 'blue': 1, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 3, 'blue': 3, 'green': 5, 'white': 3, 'black': 7, 'auto_color': 3}","[28, 10, 24, 20]","[58, 54, 48, 66]","[74, 83, 84, 75]","[96, 91, 100, 95, 97]","[4, 33, 26, 19, 21, 14, 18, 35, 23, 36, 12, 15, 31, 40, 39, 38, 8, 11, 29, 27, 2, 3, 13, 1, 16, 30, 32, 17, 9, 7, 25, 34, 37, 6, 5, 22]","[52, 67, 44, 69, 50, 46, 63, 61, 53, 65, 68, 57, 59, 60, 70, 51, 43, 56, 45, 42, 62, 49, 64, 47, 55, 41]","[77, 71, 80, 79, 73, 72, 87, 89, 81, 85, 90, 78, 86, 82]","[99, 92, 98, 94, 93]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[88, 76]",0,"{'red': 2, 'blue': 2, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 4, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 2, 'blue': 2, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 1, 'blue': 1, 'green': 1, 'white': 3, 'black': 5, 'auto_color': 3}","[28, 10, 24, 20]","[58, 54, 48, 66]","[74, 83, 84, 75]","[96, 91, 100, 95, 97]","[4, 33, 26, 19, 21, 14, 18, 35, 23, 36, 12, 15, 31, 40, 39, 38, 8, 11, 29, 27, 2, 3, 13, 1, 16, 30, 32, 17, 9, 7, 25, 34, 37, 6, 5, 22]","[52, 67, 44, 69, 50, 46, 63, 61, 53, 65, 68, 57, 59, 60, 70, 51, 43, 56, 45, 42, 62, 49, 64, 47, 55, 41]","[77, 71, 80, 79, 73, 72, 87, 89, 81, 85, 90, 78, 86, 82]","[99, 92, 98, 94, 93]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 2, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[88, 76]",0,"{'red': 3, 'blue': 3, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 2, 'white': 4, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 3, 'blue': 3, 'green': 3, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 2, 'blue': 0, 'green': 0, 'white': 2, 'black': 2, 'auto_color': 3}","[4, 10, 24, 20]","[58, 54, 48, 66]","[74, 83, 84, 75]","[96, 91, 100, 95, 97]","[33, 26, 19, 21, 14, 18, 35, 23, 36, 12, 15, 31, 40, 39, 38, 8, 11, 29, 27, 2, 3, 13, 1, 16, 30, 32, 17, 9, 7, 25, 34, 37, 6, 5, 22]","[52, 67, 44, 69, 50, 46, 63, 61, 53, 65, 68, 57, 59, 60, 70, 51, 43, 56, 45, 42, 62, 49, 64, 47, 55, 41]","[77, 71, 80, 79, 73, 72, 87, 89, 81, 85, 90, 78, 86, 82]","[99, 92, 98, 94, 93]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 4, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[88, 76]",0,"{'red': 4, 'blue': 4, 'green': 1, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 1, 'blue': 0, 'green': 3, 'white': 4, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 3, 'green': 3, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 1, 'white': 0, 'black': 0}",[28],[],[]
"{'red': 1, 'blue': 2, 'green': 1, 'white': 1, 'black': 1, 'auto_color': 2}","[26, 10, 24, 33]","[58, 54, 48, 66]","[74, 83, 84, 75]","[96, 91, 100, 95, 97]","[19, 21, 14, 18, 35, 23, 36, 12, 15, 31, 40, 39, 38, 8, 11, 29, 27, 2, 3, 13, 1, 16, 30, 32, 17, 9, 7, 25, 34, 37, 6, 5, 22]","[52, 67, 44, 69, 50, 46, 63, 61, 53, 65, 68, 57, 59, 60, 70, 51, 43, 56, 45, 42, 62, 49, 64, 47, 55, 41]","[77, 71, 80, 79, 73, 72, 87, 89, 81, 85, 90, 78, 86, 82]","[99, 92, 98, 94, 93]",0,"{'red': 2, 'blue': 0, 'green': 0, 'white': 1, 'black': 4, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[88, 76]",0,"{'red': 3, 'blue': 2, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[4],[],[],0,"{'red': 1, 'blue': 0, 'green': 3, 'white': 4, 'black': 1, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[20],0,"{'red': 1, 'blue': 3, 'green': 3, 'white': 1, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 1, 'white': 0, 'black': 0}",[28],[],[]
"{'red': 3, 'blue': 4, 'green': 2, 'white': 2, 'black': 6, 'auto_color': 1}","[26, 21, 24, 19]","[58, 54, 48, 52]","[74, 77, 84, 75]","[96, 91, 100, 95, 97]","[14, 18, 35, 23, 36, 12, 15, 31, 40, 39, 38, 8, 11, 29, 27, 2, 3, 13, 1, 16, 30, 32, 17, 9, 7, 25, 34, 37, 6, 5, 22]","[67, 44, 69, 50, 46, 63, 61, 53, 65, 68, 57, 59, 60, 70, 51, 43, 56, 45, 42, 62, 49, 64, 47, 55, 41]","[71, 80, 79, 73, 72, 87, 89, 81, 85, 90, 78, 86, 82]","[99, 92, 98, 94, 93]",2,"{'red': 1, 'blue': 0, 'green': 0, 'white': 1, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}",[66],[],"[88, 76]",0,"{'red': 3, 'blue': 2, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[4],[],[83],0,"{'red': 0, 'blue': 0, 'green': 3, 'white': 4, 'black': 1, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[20, 33]",0,"{'red': 1, 'blue': 1, 'green': 2, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 1, 'white': 1, 'black': 0}","[28, 10]",[],[]
"{'red': 2, 'blue': 3, 'green': 2, 'white': 2, 'black': 4, 'auto_color': 0}","[26, 21, 24, 14]","[58, 54, 48, 52]","[74, 77, 71, 75]","[96, 91, 100, 95, 97]","[18, 35, 23, 36, 12, 15, 31, 40, 39, 38, 8, 11, 29, 27, 2, 3, 13, 1, 16, 30, 32, 17, 9, 7, 25, 34, 37, 6, 5, 22]","[67, 44, 69, 50, 46, 63, 61, 53, 65, 68, 57, 59, 60, 70, 51, 43, 56, 45, 42, 62, 49, 64, 47, 55, 41]","[80, 79, 73, 72, 87, 89, 81, 85, 90, 78, 86, 82]","[99, 92, 98, 94, 93]",2,"{'red': 1, 'blue': 0, 'green': 0, 'white': 1, 'black': 2, 'auto_color': 1}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}",[66],[],"[88, 76]",0,"{'red': 3, 'blue': 2, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[4],[],"[83, 84]",0,"{'red': 0, 'blue': 0, 'green': 2, 'white': 4, 'black': 1, 'auto_color': 3}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[20, 33, 19]",0,"{'red': 2, 'blue': 2, 'green': 3, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 1, 'white': 1, 'black': 0}","[28, 10]",[],[]
"{'red': 1, 'blue': 3, 'green': 2, 'white': 1, 'black': 3, 'auto_color': 2}","[18, 21, 24, 14]","[58, 54, 48, 52]","[74, 77, 80, 75]","[96, 91, 100, 95, 97]","[35, 23, 36, 12, 15, 31, 40, 39, 38, 8, 11, 29, 27, 2, 3, 13, 1, 16, 30, 32, 17, 9, 7, 25, 34, 37, 6, 5, 22]","[67, 44, 69, 50, 46, 63, 61, 53, 65, 68, 57, 59, 60, 70, 51, 43, 56, 45, 42, 62, 49, 64, 47, 55, 41]","[79, 73, 72, 87, 89, 81, 85, 90, 78, 86, 82]","[99, 92, 98, 94, 93]",2,"{'red': 3, 'blue': 0, 'green': 0, 'white': 2, 'black': 2, 'auto_color': 1}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}",[66],[],"[88, 76]",0,"{'red': 3, 'blue': 2, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[4],[],"[83, 84, 71]",1,"{'red': 0, 'blue': 0, 'green': 2, 'white': 4, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 1, 'white': 0, 'black': 0}",[26],[],"[20, 33, 19]",0,"{'red': 2, 'blue': 2, 'green': 3, 'white': 1, 'black': 2, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 1, 'white': 1, 'black': 0}","[28, 10]",[],[]
"{'red': 4, 'blue': 2, 'green': 1, 'white': 0, 'black': 5, 'auto_color': 3}","[35, 21, 24, 14]","[58, 67, 48, 52]","[74, 77, 80, 75]","[96, 91, 100, 95, 97]","[23, 36, 12, 15, 31, 40, 39, 38, 8, 11, 29, 27, 2, 3, 13, 1, 16, 30, 32, 17, 9, 7, 25, 34, 37, 6, 5, 22]","[44, 69, 50, 46, 63, 61, 53, 65, 68, 57, 59, 60, 70, 51, 43, 56, 45, 42, 62, 49, 64, 47, 55, 41]","[79, 73, 72, 87, 89, 81, 85, 90, 78, 86, 82]","[99, 92, 98, 94, 93]",4,"{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 0, 'white': 1, 'black': 0}","[66, 54]",[],"[88, 76]",0,"{'red': 3, 'blue': 2, 'green': 1, 'white': 1, 'black': 1, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[4],[],"[83, 84, 71]",1,"{'red': 0, 'blue': 1, 'green': 2, 'white': 5, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 1, 'white': 0, 'black': 0}",[26],[],"[20, 33, 19]",0,"{'red': 2, 'blue': 2, 'green': 3, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 1, 'white': 1, 'black': 0}","[28, 10, 18]",[],[]
