Board Stocks,Board I,Board II,Board III,Board Noble,BoardUpsiteDownI,BoardUpsiteDownII,BoardUpsiteDownIII,BoardUpsiteDownNoble,Hoang 3 Score,Hoang 3 Stocks,Hoang 3 Stocks Const,Hoang 3 Open,Hoang 3 Noble,Hoang 3 Upsite Down,Trang 1 Score,Trang 1 Stocks,Trang 1 Stocks Const,Trang 1 Open,Trang 1 Noble,Trang 1 Upsite Down,Thao12345 4 Score,Thao12345 4 Stocks,Thao12345 4 Stocks Const,Thao12345 4 Open,Thao12345 4 Noble,Thao12345 4 Upsite Down,Hieu 2 Score,Hieu 2 Stocks,Hieu 2 Stocks Const,Hieu 2 Open,Hieu 2 Noble,Hieu 2 Upsite Down
"{'red': 7, 'blue': 7, 'green': 7, 'white': 7, 'black': 7, 'auto_color': 5}","[33, 7, 15, 9]","[48, 49, 47, 50]","[72, 87, 89, 73]","[92, 99, 100, 96, 97]","[12, 39, 11, 35, 16, 36, 31, 10, 5, 27, 13, 2, 3, 37, 22, 26, 25, 40, 28, 24, 18, 34, 1, 21, 14, 32, 6, 38, 8, 19, 23, 29, 30, 4, 17, 20]","[54, 55, 59, 53, 60, 70, 44, 65, 64, 41, 51, 61, 66, 46, 62, 56, 58, 57, 63, 43, 67, 69, 42, 45, 68, 52]","[75, 82, 88, 76, 80, 84, 86, 78, 79, 83, 74, 77, 85, 81, 90, 71]","[98, 91, 93, 95, 94]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 4, 'blue': 6, 'green': 6, 'white': 5, 'black': 7, 'auto_color': 4}","[33, 7, 15, 9]","[48, 49, 47, 50]","[75, 87, 89, 73]","[92, 99, 100, 96, 97]","[12, 39, 11, 35, 16, 36, 31, 10, 5, 27, 13, 2, 3, 37, 22, 26, 25, 40, 28, 24, 18, 34, 1, 21, 14, 32, 6, 38, 8, 19, 23, 29, 30, 4, 17, 20]","[54, 55, 59, 53, 60, 70, 44, 65, 64, 41, 51, 61, 66, 46, 62, 56, 58, 57, 63, 43, 67, 69, 42, 45, 68, 52]","[82, 88, 76, 80, 84, 86, 78, 79, 83, 74, 77, 85, 81, 90, 71]","[98, 91, 93, 95, 94]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[72],0,"{'red': 2, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 2, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 1, 'blue': 1, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 0, 'blue': 4, 'green': 5, 'white': 5, 'black': 6, 'auto_color': 3}","[33, 7, 15, 9]","[48, 49, 47, 50]","[82, 87, 89, 73]","[92, 99, 100, 96, 97]","[12, 39, 11, 35, 16, 36, 31, 10, 5, 27, 13, 2, 3, 37, 22, 26, 25, 40, 28, 24, 18, 34, 1, 21, 14, 32, 6, 38, 8, 19, 23, 29, 30, 4, 17, 20]","[54, 55, 59, 53, 60, 70, 44, 65, 64, 41, 51, 61, 66, 46, 62, 56, 58, 57, 63, 43, 67, 69, 42, 45, 68, 52]","[88, 76, 80, 84, 86, 78, 79, 83, 74, 77, 85, 81, 90, 71]","[98, 91, 93, 95, 94]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[72, 75]",0,"{'red': 4, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 1, 'blue': 1, 'green': 0, 'white': 2, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 2, 'blue': 2, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 0, 'blue': 1, 'green': 3, 'white': 1, 'black': 5, 'auto_color': 3}","[33, 7, 15, 9]","[48, 49, 47, 50]","[82, 87, 89, 73]","[92, 99, 100, 96, 97]","[12, 39, 11, 35, 16, 36, 31, 10, 5, 27, 13, 2, 3, 37, 22, 26, 25, 40, 28, 24, 18, 34, 1, 21, 14, 32, 6, 38, 8, 19, 23, 29, 30, 4, 17, 20]","[54, 55, 59, 53, 60, 70, 44, 65, 64, 41, 51, 61, 66, 46, 62, 56, 58, 57, 63, 43, 67, 69, 42, 45, 68, 52]","[88, 76, 80, 84, 86, 78, 79, 83, 74, 77, 85, 81, 90, 71]","[98, 91, 93, 95, 94]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 2, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[72, 75]",0,"{'red': 4, 'blue': 2, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 1, 'blue': 1, 'green': 1, 'white': 3, 'black': 2, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 2, 'blue': 3, 'green': 3, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 1, 'blue': 0, 'green': 1, 'white': 1, 'black': 4, 'auto_color': 4}","[12, 7, 15, 9]","[54, 49, 47, 50]","[82, 87, 89, 73]","[92, 99, 100, 96, 97]","[39, 11, 35, 16, 36, 31, 10, 5, 27, 13, 2, 3, 37, 22, 26, 25, 40, 28, 24, 18, 34, 1, 21, 14, 32, 6, 38, 8, 19, 23, 29, 30, 4, 17, 20]","[55, 59, 53, 60, 70, 44, 65, 64, 41, 51, 61, 66, 46, 62, 56, 58, 57, 63, 43, 67, 69, 42, 45, 68, 52]","[88, 76, 80, 84, 86, 78, 79, 83, 74, 77, 85, 81, 90, 71]","[98, 91, 93, 95, 94]",1,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[33],[],"[72, 75]",0,"{'red': 4, 'blue': 3, 'green': 1, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 1, 'green': 2, 'white': 4, 'black': 3, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 2, 'blue': 3, 'green': 3, 'white': 1, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[48]
"{'red': 2, 'blue': 5, 'green': 3, 'white': 3, 'black': 3, 'auto_color': 5}","[35, 7, 11, 9]","[54, 49, 47, 50]","[82, 87, 89, 73]","[92, 99, 100, 96, 97]","[16, 36, 31, 10, 5, 27, 13, 2, 3, 37, 22, 26, 25, 40, 28, 24, 18, 34, 1, 21, 14, 32, 6, 38, 8, 19, 23, 29, 30, 4, 17, 20]","[55, 59, 53, 60, 70, 44, 65, 64, 41, 51, 61, 66, 46, 62, 56, 58, 57, 63, 43, 67, 69, 42, 45, 68, 52]","[88, 76, 80, 84, 86, 78, 79, 83, 74, 77, 85, 81, 90, 71]","[98, 91, 93, 95, 94]",1,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 2, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[33],[],"[72, 75]",0,"{'red': 4, 'blue': 0, 'green': 1, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 0}",[12],[],[],0,"{'red': 0, 'blue': 0, 'green': 1, 'white': 2, 'black': 2, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[39],[],[],0,"{'red': 1, 'blue': 2, 'green': 2, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 0}",[15],[],[48]
"{'red': 1, 'blue': 4, 'green': 3, 'white': 3, 'black': 3, 'auto_color': 4}","[16, 7, 11, 9]","[54, 49, 47, 50]","[82, 88, 89, 73]","[92, 99, 100, 96, 97]","[36, 31, 10, 5, 27, 13, 2, 3, 37, 22, 26, 25, 40, 28, 24, 18, 34, 1, 21, 14, 32, 6, 38, 8, 19, 23, 29, 30, 4, 17, 20]","[55, 59, 53, 60, 70, 44, 65, 64, 41, 51, 61, 66, 46, 62, 56, 58, 57, 63, 43, 67, 69, 42, 45, 68, 52]","[76, 80, 84, 86, 78, 79, 83, 74, 77, 85, 81, 90, 71]","[98, 91, 93, 95, 94]",1,"{'red': 0, 'blue': 2, 'green': 0, 'white': 0, 'black': 2, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[33],[],"[72, 75]",0,"{'red': 4, 'blue': 0, 'green': 1, 'white': 1, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 0}",[12],[],[87],0,"{'red': 1, 'blue': 1, 'green': 2, 'white': 2, 'black': 2, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[39],[],[],0,"{'red': 1, 'blue': 0, 'green': 1, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 1, 'black': 0}","[15, 35]",[],[48]
"{'red': 1, 'blue': 1, 'green': 2, 'white': 1, 'black': 1, 'auto_color': 3}","[16, 7, 11, 9]","[54, 49, 47, 50]","[82, 76, 89, 73]","[92, 99, 100, 96, 97]","[36, 31, 10, 5, 27, 13, 2, 3, 37, 22, 26, 25, 40, 28, 24, 18, 34, 1, 21, 14, 32, 6, 38, 8, 19, 23, 29, 30, 4, 17, 20]","[55, 59, 53, 60, 70, 44, 65, 64, 41, 51, 61, 66, 46, 62, 56, 58, 57, 63, 43, 67, 69, 42, 45, 68, 52]","[80, 84, 86, 78, 79, 83, 74, 77, 85, 81, 90, 71]","[98, 91, 93, 95, 94]",1,"{'red': 0, 'blue': 3, 'green': 0, 'white': 1, 'black': 3, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[33],[],"[72, 75]",0,"{'red': 4, 'blue': 0, 'green': 1, 'white': 1, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 0}",[12],[],"[87, 88]",0,"{'red': 0, 'blue': 2, 'green': 3, 'white': 3, 'black': 2, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[39],[],[],0,"{'red': 2, 'blue': 1, 'green': 1, 'white': 1, 'black': 1, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 1, 'black': 0}","[15, 35]",[],[48]
"{'red': 2, 'blue': 1, 'green': 2, 'white': 0, 'black': 1, 'auto_color': 1}","[16, 7, 31, 9]","[54, 49, 47, 50]","[82, 80, 89, 73]","[92, 99, 100, 96, 97]","[10, 5, 27, 13, 2, 3, 37, 22, 26, 25, 40, 28, 24, 18, 34, 1, 21, 14, 32, 6, 38, 8, 19, 23, 29, 30, 4, 17, 20]","[55, 59, 53, 60, 70, 44, 65, 64, 41, 51, 61, 66, 46, 62, 56, 58, 57, 63, 43, 67, 69, 42, 45, 68, 52]","[84, 86, 78, 79, 83, 74, 77, 85, 81, 90, 71]","[98, 91, 93, 95, 94]",1,"{'red': 0, 'blue': 4, 'green': 0, 'white': 2, 'black': 4, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[33],[],"[72, 75]",0,"{'red': 4, 'blue': 0, 'green': 1, 'white': 1, 'black': 0, 'auto_color': 3}","{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 0}",[12],[],"[87, 88, 76]",0,"{'red': 0, 'blue': 1, 'green': 3, 'white': 3, 'black': 2, 'auto_color': 1}","{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[39],[],[36],0,"{'red': 1, 'blue': 1, 'green': 1, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 2, 'black': 0}","[15, 35, 11]",[],[48]
"{'red': 4, 'blue': 4, 'green': 5, 'white': 0, 'black': 1, 'auto_color': 5}","[5, 7, 10, 9]","[54, 49, 47, 50]","[82, 80, 89, 73]","[92, 99, 100, 96, 97]","[27, 13, 2, 3, 37, 22, 26, 25, 40, 28, 24, 18, 34, 1, 21, 14, 32, 6, 38, 8, 19, 23, 29, 30, 4, 17, 20]","[55, 59, 53, 60, 70, 44, 65, 64, 41, 51, 61, 66, 46, 62, 56, 58, 57, 63, 43, 67, 69, 42, 45, 68, 52]","[84, 86, 78, 79, 83, 74, 77, 85, 81, 90, 71]","[98, 91, 93, 95, 94]",1,"{'red': 2, 'blue': 2, 'green': 0, 'white': 2, 'black': 4, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[33],[],"[72, 75]",4,"{'red': 0, 'blue': 0, 'green': 1, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 1}","[12, 88]",[],"[87, 76]",1,"{'red': 0, 'blue': 1, 'green': 0, 'white': 3, 'black': 2, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 1, 'black': 0}","[39, 16]",[],[36],0,"{'red': 1, 'blue': 0, 'green': 1, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 1, 'white': 2, 'black': 0}","[15, 35, 11, 31]",[],[48]
