Board Stocks,Board I,Board II,Board III,Board Noble,BoardUpsiteDownI,BoardUpsiteDownII,BoardUpsiteDownIII,BoardUpsiteDownNoble,Hoang 2 Score,Hoang 2 Stocks,Hoang 2 Stocks Const,Hoang 2 Open,Hoang 2 Noble,Hoang 2 Upsite Down,Trang 3 Score,Trang 3 Stocks,Trang 3 Stocks Const,Trang 3 Open,Trang 3 Noble,Trang 3 Upsite Down,Thao12345 4 Score,Thao12345 4 Stocks,Thao12345 4 Stocks Const,Thao12345 4 Open,Thao12345 4 Noble,Thao12345 4 Upsite Down,Hieu 1 Score,Hieu 1 Stocks,Hieu 1 Stocks Const,Hieu 1 Open,Hieu 1 Noble,Hieu 1 Upsite Down
"{'red': 7, 'blue': 7, 'green': 7, 'white': 7, 'black': 7, 'auto_color': 5}","[23, 8, 36, 24]","[52, 63, 42, 53]","[80, 87, 81, 74]","[98, 91, 97, 95, 93]","[27, 34, 28, 37, 14, 29, 25, 12, 3, 4, 26, 32, 22, 5, 21, 40, 33, 2, 13, 19, 1, 20, 7, 6, 18, 38, 9, 35, 17, 15, 30, 10, 31, 11, 39, 16]","[55, 62, 61, 64, 43, 67, 59, 58, 41, 51, 68, 50, 70, 49, 66, 56, 69, 46, 54, 44, 65, 57, 47, 60, 48, 45]","[79, 71, 82, 84, 73, 76, 89, 86, 72, 78, 75, 77, 83, 90, 88, 85]","[92, 100, 99, 94, 96]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 4, 'blue': 4, 'green': 6, 'white': 7, 'black': 7, 'auto_color': 4}","[23, 8, 36, 24]","[52, 63, 42, 53]","[79, 87, 81, 74]","[98, 91, 97, 95, 93]","[27, 34, 28, 37, 14, 29, 25, 12, 3, 4, 26, 32, 22, 5, 21, 40, 33, 2, 13, 19, 1, 20, 7, 6, 18, 38, 9, 35, 17, 15, 30, 10, 31, 11, 39, 16]","[55, 62, 61, 64, 43, 67, 59, 58, 41, 51, 68, 50, 70, 49, 66, 56, 69, 46, 54, 44, 65, 57, 47, 60, 48, 45]","[71, 82, 84, 73, 76, 89, 86, 72, 78, 75, 77, 83, 90, 88, 85]","[92, 100, 99, 94, 96]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[80],0,"{'red': 2, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 2, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 1, 'blue': 1, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 3, 'blue': 3, 'green': 3, 'white': 7, 'black': 5, 'auto_color': 3}","[23, 8, 36, 24]","[52, 63, 42, 53]","[71, 87, 81, 74]","[98, 91, 97, 95, 93]","[27, 34, 28, 37, 14, 29, 25, 12, 3, 4, 26, 32, 22, 5, 21, 40, 33, 2, 13, 19, 1, 20, 7, 6, 18, 38, 9, 35, 17, 15, 30, 10, 31, 11, 39, 16]","[55, 62, 61, 64, 43, 67, 59, 58, 41, 51, 68, 50, 70, 49, 66, 56, 69, 46, 54, 44, 65, 57, 47, 60, 48, 45]","[82, 84, 73, 76, 89, 86, 72, 78, 75, 77, 83, 90, 88, 85]","[92, 100, 99, 94, 96]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[80, 79]",0,"{'red': 2, 'blue': 0, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 2, 'green': 0, 'white': 0, 'black': 2, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 2, 'blue': 2, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 2, 'blue': 2, 'green': 2, 'white': 3, 'black': 3, 'auto_color': 3}","[23, 8, 36, 24]","[52, 63, 42, 53]","[71, 87, 81, 74]","[98, 91, 97, 95, 93]","[27, 34, 28, 37, 14, 29, 25, 12, 3, 4, 26, 32, 22, 5, 21, 40, 33, 2, 13, 19, 1, 20, 7, 6, 18, 38, 9, 35, 17, 15, 30, 10, 31, 11, 39, 16]","[55, 62, 61, 64, 43, 67, 59, 58, 41, 51, 68, 50, 70, 49, 66, 56, 69, 46, 54, 44, 65, 57, 47, 60, 48, 45]","[82, 84, 73, 76, 89, 86, 72, 78, 75, 77, 83, 90, 88, 85]","[92, 100, 99, 94, 96]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 2, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[80, 79]",0,"{'red': 2, 'blue': 0, 'green': 2, 'white': 2, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 2, 'green': 0, 'white': 0, 'black': 4, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 3, 'blue': 3, 'green': 3, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 2, 'blue': 1, 'green': 3, 'white': 3, 'black': 2, 'auto_color': 2}","[27, 8, 36, 24]","[52, 55, 42, 53]","[71, 87, 81, 74]","[98, 91, 97, 95, 93]","[34, 28, 37, 14, 29, 25, 12, 3, 4, 26, 32, 22, 5, 21, 40, 33, 2, 13, 19, 1, 20, 7, 6, 18, 38, 9, 35, 17, 15, 30, 10, 31, 11, 39, 16]","[62, 61, 64, 43, 67, 59, 58, 41, 51, 68, 50, 70, 49, 66, 56, 69, 46, 54, 44, 65, 57, 47, 60, 48, 45]","[82, 84, 73, 76, 89, 86, 72, 78, 75, 77, 83, 90, 88, 85]","[92, 100, 99, 94, 96]",0,"{'red': 1, 'blue': 1, 'green': 1, 'white': 2, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[80, 79]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}",[23],[],[],0,"{'red': 1, 'blue': 2, 'green': 0, 'white': 1, 'black': 5, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 3, 'blue': 3, 'green': 3, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[63]
"{'red': 2, 'blue': 3, 'green': 3, 'white': 3, 'black': 2, 'auto_color': 0}","[34, 8, 28, 24]","[52, 55, 42, 53]","[82, 87, 81, 74]","[98, 91, 97, 95, 93]","[37, 14, 29, 25, 12, 3, 4, 26, 32, 22, 5, 21, 40, 33, 2, 13, 19, 1, 20, 7, 6, 18, 38, 9, 35, 17, 15, 30, 10, 31, 11, 39, 16]","[62, 61, 64, 43, 67, 59, 58, 41, 51, 68, 50, 70, 49, 66, 56, 69, 46, 54, 44, 65, 57, 47, 60, 48, 45]","[84, 73, 76, 89, 86, 72, 78, 75, 77, 83, 90, 88, 85]","[92, 100, 99, 94, 96]",0,"{'red': 3, 'blue': 1, 'green': 1, 'white': 2, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[80, 79]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}",[23],[],[71],0,"{'red': 1, 'blue': 2, 'green': 0, 'white': 1, 'black': 5, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[36],0,"{'red': 1, 'blue': 1, 'green': 3, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 1, 'white': 0, 'black': 0}",[27],[],[63]
"{'red': 5, 'blue': 4, 'green': 6, 'white': 4, 'black': 3, 'auto_color': 3}","[37, 8, 28, 24]","[52, 55, 42, 62]","[82, 84, 81, 74]","[98, 91, 97, 95, 93]","[14, 29, 25, 12, 3, 4, 26, 32, 22, 5, 21, 40, 33, 2, 13, 19, 1, 20, 7, 6, 18, 38, 9, 35, 17, 15, 30, 10, 31, 11, 39, 16]","[61, 64, 43, 67, 59, 58, 41, 51, 68, 50, 70, 49, 66, 56, 69, 46, 54, 44, 65, 57, 47, 60, 48, 45]","[73, 76, 89, 86, 72, 78, 75, 77, 83, 90, 88, 85]","[92, 100, 99, 94, 96]",2,"{'red': 0, 'blue': 1, 'green': 1, 'white': 2, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 0}",[53],[],"[80, 79]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}",[23],[],"[71, 87]",0,"{'red': 1, 'blue': 1, 'green': 0, 'white': 0, 'black': 4, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[34],[],[36],2,"{'red': 1, 'blue': 1, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 2, 'white': 0, 'black': 0}","[27, 63]",[],[]
"{'red': 4, 'blue': 3, 'green': 3, 'white': 2, 'black': 3, 'auto_color': 2}","[37, 8, 28, 24]","[52, 55, 42, 62]","[82, 73, 81, 74]","[98, 91, 97, 95, 93]","[14, 29, 25, 12, 3, 4, 26, 32, 22, 5, 21, 40, 33, 2, 13, 19, 1, 20, 7, 6, 18, 38, 9, 35, 17, 15, 30, 10, 31, 11, 39, 16]","[61, 64, 43, 67, 59, 58, 41, 51, 68, 50, 70, 49, 66, 56, 69, 46, 54, 44, 65, 57, 47, 60, 48, 45]","[76, 89, 86, 72, 78, 75, 77, 83, 90, 88, 85]","[92, 100, 99, 94, 96]",2,"{'red': 0, 'blue': 1, 'green': 3, 'white': 2, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 0}",[53],[],"[80, 79]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 0, 'auto_color': 3}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}",[23],[],"[71, 87, 84]",0,"{'red': 1, 'blue': 1, 'green': 0, 'white': 2, 'black': 4, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[34],[],[36],2,"{'red': 2, 'blue': 2, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 2, 'white': 0, 'black': 0}","[27, 63]",[],[]
"{'red': 2, 'blue': 1, 'green': 0, 'white': 3, 'black': 3, 'auto_color': 2}","[14, 8, 28, 24]","[52, 55, 42, 62]","[82, 73, 81, 74]","[98, 91, 97, 95, 93]","[29, 25, 12, 3, 4, 26, 32, 22, 5, 21, 40, 33, 2, 13, 19, 1, 20, 7, 6, 18, 38, 9, 35, 17, 15, 30, 10, 31, 11, 39, 16]","[61, 64, 43, 67, 59, 58, 41, 51, 68, 50, 70, 49, 66, 56, 69, 46, 54, 44, 65, 57, 47, 60, 48, 45]","[76, 89, 86, 72, 78, 75, 77, 83, 90, 88, 85]","[92, 100, 99, 94, 96]",2,"{'red': 1, 'blue': 2, 'green': 4, 'white': 2, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 0}",[53],[],"[80, 79]",0,"{'red': 1, 'blue': 0, 'green': 1, 'white': 2, 'black': 0, 'auto_color': 3}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}",[23],[],"[71, 87, 84]",0,"{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 4, 'auto_color': 0}","{'red': 2, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}","[34, 37]",[],[36],2,"{'red': 3, 'blue': 3, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 2, 'white': 0, 'black': 0}","[27, 63]",[],[]
"{'red': 1, 'blue': 1, 'green': 0, 'white': 1, 'black': 2, 'auto_color': 2}","[14, 8, 29, 24]","[52, 55, 42, 62]","[82, 73, 81, 74]","[98, 91, 97, 95, 93]","[25, 12, 3, 4, 26, 32, 22, 5, 21, 40, 33, 2, 13, 19, 1, 20, 7, 6, 18, 38, 9, 35, 17, 15, 30, 10, 31, 11, 39, 16]","[61, 64, 43, 67, 59, 58, 41, 51, 68, 50, 70, 49, 66, 56, 69, 46, 54, 44, 65, 57, 47, 60, 48, 45]","[76, 89, 86, 72, 78, 75, 77, 83, 90, 88, 85]","[92, 100, 99, 94, 96]",2,"{'red': 3, 'blue': 2, 'green': 3, 'white': 2, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 0}",[53],[],"[80, 79]",0,"{'red': 2, 'blue': 0, 'green': 2, 'white': 3, 'black': 0, 'auto_color': 3}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}",[23],[],"[71, 87, 84]",0,"{'red': 1, 'blue': 1, 'green': 0, 'white': 1, 'black': 5, 'auto_color': 0}","{'red': 2, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}","[34, 37]",[],[36],2,"{'red': 0, 'blue': 3, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 3, 'white': 0, 'black': 0}","[27, 63, 28]",[],[]
