Board Stocks,Board I,Board II,Board III,Board Noble,BoardUpsiteDownI,BoardUpsiteDownII,BoardUpsiteDownIII,BoardUpsiteDownNoble,Hoang 4 Score,Hoang 4 Stocks,Hoang 4 Stocks Const,Hoang 4 Open,Hoang 4 Noble,Hoang 4 Upsite Down,Trang 1 Score,Trang 1 Stocks,Trang 1 Stocks Const,Trang 1 Open,Trang 1 Noble,Trang 1 Upsite Down,Thao12345 3 Score,Thao12345 3 Stocks,Thao12345 3 Stocks Const,Thao12345 3 Open,Thao12345 3 Noble,Thao12345 3 Upsite Down,Hieu 2 Score,Hieu 2 Stocks,Hieu 2 Stocks Const,Hieu 2 Open,Hieu 2 Noble,Hieu 2 Upsite Down
"{'red': 7, 'blue': 7, 'green': 7, 'white': 7, 'black': 7, 'auto_color': 5}","[15, 10, 9, 17]","[46, 43, 50, 44]","[77, 79, 87, 83]","[92, 100, 94, 96, 95]","[11, 13, 28, 14, 27, 40, 23, 25, 33, 37, 3, 6, 2, 19, 18, 38, 24, 20, 35, 36, 5, 21, 26, 1, 30, 8, 34, 7, 22, 12, 4, 31, 32, 16, 29, 39]","[41, 68, 52, 59, 51, 47, 56, 48, 64, 55, 66, 61, 49, 60, 67, 63, 54, 45, 42, 65, 62, 57, 53, 70, 69, 58]","[72, 78, 82, 74, 81, 80, 89, 76, 75, 71, 85, 73, 84, 88, 86, 90]","[99, 98, 97, 93, 91]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 4, 'blue': 4, 'green': 6, 'white': 7, 'black': 7, 'auto_color': 4}","[15, 10, 9, 17]","[46, 43, 50, 44]","[77, 72, 87, 83]","[92, 100, 94, 96, 95]","[11, 13, 28, 14, 27, 40, 23, 25, 33, 37, 3, 6, 2, 19, 18, 38, 24, 20, 35, 36, 5, 21, 26, 1, 30, 8, 34, 7, 22, 12, 4, 31, 32, 16, 29, 39]","[41, 68, 52, 59, 51, 47, 56, 48, 64, 55, 66, 61, 49, 60, 67, 63, 54, 45, 42, 65, 62, 57, 53, 70, 69, 58]","[78, 82, 74, 81, 80, 89, 76, 75, 71, 85, 73, 84, 88, 86, 90]","[99, 98, 97, 93, 91]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[79],0,"{'red': 2, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 2, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 1, 'blue': 1, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 0, 'blue': 3, 'green': 5, 'white': 6, 'black': 6, 'auto_color': 3}","[15, 10, 9, 17]","[46, 43, 50, 44]","[77, 78, 87, 83]","[92, 100, 94, 96, 95]","[11, 13, 28, 14, 27, 40, 23, 25, 33, 37, 3, 6, 2, 19, 18, 38, 24, 20, 35, 36, 5, 21, 26, 1, 30, 8, 34, 7, 22, 12, 4, 31, 32, 16, 29, 39]","[41, 68, 52, 59, 51, 47, 56, 48, 64, 55, 66, 61, 49, 60, 67, 63, 54, 45, 42, 65, 62, 57, 53, 70, 69, 58]","[82, 74, 81, 80, 89, 76, 75, 71, 85, 73, 84, 88, 86, 90]","[99, 98, 97, 93, 91]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[79, 72]",0,"{'red': 4, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 1, 'blue': 2, 'green': 0, 'white': 1, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 2, 'blue': 2, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 0, 'blue': 1, 'green': 2, 'white': 4, 'black': 3, 'auto_color': 3}","[15, 10, 9, 17]","[46, 43, 50, 44]","[77, 78, 87, 83]","[92, 100, 94, 96, 95]","[11, 13, 28, 14, 27, 40, 23, 25, 33, 37, 3, 6, 2, 19, 18, 38, 24, 20, 35, 36, 5, 21, 26, 1, 30, 8, 34, 7, 22, 12, 4, 31, 32, 16, 29, 39]","[41, 68, 52, 59, 51, 47, 56, 48, 64, 55, 66, 61, 49, 60, 67, 63, 54, 45, 42, 65, 62, 57, 53, 70, 69, 58]","[82, 74, 81, 80, 89, 76, 75, 71, 85, 73, 84, 88, 86, 90]","[99, 98, 97, 93, 91]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 2, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[79, 72]",0,"{'red': 4, 'blue': 0, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 1, 'blue': 3, 'green': 0, 'white': 2, 'black': 2, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 2, 'blue': 3, 'green': 3, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 1, 'auto_color': 2}","[15, 10, 9, 17]","[46, 43, 50, 44]","[77, 78, 87, 82]","[92, 100, 94, 96, 95]","[11, 13, 28, 14, 27, 40, 23, 25, 33, 37, 3, 6, 2, 19, 18, 38, 24, 20, 35, 36, 5, 21, 26, 1, 30, 8, 34, 7, 22, 12, 4, 31, 32, 16, 29, 39]","[41, 68, 52, 59, 51, 47, 56, 48, 64, 55, 66, 61, 49, 60, 67, 63, 54, 45, 42, 65, 62, 57, 53, 70, 69, 58]","[74, 81, 80, 89, 76, 75, 71, 85, 73, 84, 88, 86, 90]","[99, 98, 97, 93, 91]",0,"{'red': 1, 'blue': 0, 'green': 0, 'white': 1, 'black': 3, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[79, 72]",0,"{'red': 4, 'blue': 1, 'green': 3, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 3, 'green': 1, 'white': 3, 'black': 3, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 2, 'blue': 3, 'green': 3, 'white': 1, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[83]
"{'red': 2, 'blue': 2, 'green': 1, 'white': 2, 'black': 4, 'auto_color': 3}","[11, 10, 13, 17]","[46, 43, 41, 44]","[77, 78, 87, 82]","[92, 100, 94, 96, 95]","[28, 14, 27, 40, 23, 25, 33, 37, 3, 6, 2, 19, 18, 38, 24, 20, 35, 36, 5, 21, 26, 1, 30, 8, 34, 7, 22, 12, 4, 31, 32, 16, 29, 39]","[68, 52, 59, 51, 47, 56, 48, 64, 55, 66, 61, 49, 60, 67, 63, 54, 45, 42, 65, 62, 57, 53, 70, 69, 58]","[74, 81, 80, 89, 76, 75, 71, 85, 73, 84, 88, 86, 90]","[99, 98, 97, 93, 91]",1,"{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[50],[],"[79, 72]",0,"{'red': 4, 'blue': 1, 'green': 3, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 2, 'green': 1, 'white': 3, 'black': 3, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[9],0,"{'red': 1, 'blue': 2, 'green': 2, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 0}",[15],[],[83]
"{'red': 2, 'blue': 0, 'green': 0, 'white': 2, 'black': 2, 'auto_color': 2}","[11, 10, 28, 17]","[46, 43, 41, 44]","[77, 78, 87, 82]","[92, 100, 94, 96, 95]","[14, 27, 40, 23, 25, 33, 37, 3, 6, 2, 19, 18, 38, 24, 20, 35, 36, 5, 21, 26, 1, 30, 8, 34, 7, 22, 12, 4, 31, 32, 16, 29, 39]","[68, 52, 59, 51, 47, 56, 48, 64, 55, 66, 61, 49, 60, 67, 63, 54, 45, 42, 65, 62, 57, 53, 70, 69, 58]","[74, 81, 80, 89, 76, 75, 71, 85, 73, 84, 88, 86, 90]","[99, 98, 97, 93, 91]",1,"{'red': 0, 'blue': 2, 'green': 0, 'white': 1, 'black': 1, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[50],[],"[79, 72]",0,"{'red': 3, 'blue': 2, 'green': 4, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 1, 'green': 1, 'white': 3, 'black': 3, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[9, 13]",0,"{'red': 2, 'blue': 3, 'green': 2, 'white': 1, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 0}",[15],[],[83]
"{'red': 6, 'blue': 1, 'green': 2, 'white': 5, 'black': 3, 'auto_color': 4}","[14, 10, 28, 17]","[52, 43, 68, 44]","[77, 78, 87, 82]","[92, 100, 94, 96, 95]","[27, 40, 23, 25, 33, 37, 3, 6, 2, 19, 18, 38, 24, 20, 35, 36, 5, 21, 26, 1, 30, 8, 34, 7, 22, 12, 4, 31, 32, 16, 29, 39]","[59, 51, 47, 56, 48, 64, 55, 66, 61, 49, 60, 67, 63, 54, 45, 42, 65, 62, 57, 53, 70, 69, 58]","[74, 81, 80, 89, 76, 75, 71, 85, 73, 84, 88, 86, 90]","[99, 98, 97, 93, 91]",1,"{'red': 0, 'blue': 2, 'green': 2, 'white': 1, 'black': 1, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[50],[],"[79, 72]",2,"{'red': 1, 'blue': 1, 'green': 0, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[41],[],[],2,"{'red': 0, 'blue': 1, 'green': 1, 'white': 0, 'black': 3, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[46],[],"[9, 13]",0,"{'red': 0, 'blue': 3, 'green': 2, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 2, 'black': 0}","[15, 11]",[],[83]
"{'red': 4, 'blue': 3, 'green': 2, 'white': 6, 'black': 3, 'auto_color': 3}","[14, 10, 28, 17]","[52, 59, 68, 44]","[77, 78, 74, 82]","[92, 100, 94, 96, 95]","[27, 40, 23, 25, 33, 37, 3, 6, 2, 19, 18, 38, 24, 20, 35, 36, 5, 21, 26, 1, 30, 8, 34, 7, 22, 12, 4, 31, 32, 16, 29, 39]","[51, 47, 56, 48, 64, 55, 66, 61, 49, 60, 67, 63, 54, 45, 42, 65, 62, 57, 53, 70, 69, 58]","[81, 80, 89, 76, 75, 71, 85, 73, 84, 88, 86, 90]","[99, 98, 97, 93, 91]",1,"{'red': 2, 'blue': 2, 'green': 2, 'white': 1, 'black': 1, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[50],[],"[79, 72]",2,"{'red': 1, 'blue': 1, 'green': 0, 'white': 1, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[41],[],[87],2,"{'red': 0, 'blue': 1, 'green': 3, 'white': 0, 'black': 3, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[46],[],"[9, 13]",1,"{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 2, 'black': 1}","[15, 11, 43]",[],[83]
"{'red': 2, 'blue': 2, 'green': 1, 'white': 3, 'black': 2, 'auto_color': 2}","[14, 10, 28, 17]","[51, 59, 68, 44]","[77, 78, 74, 82]","[92, 100, 94, 96, 95]","[27, 40, 23, 25, 33, 37, 3, 6, 2, 19, 18, 38, 24, 20, 35, 36, 5, 21, 26, 1, 30, 8, 34, 7, 22, 12, 4, 31, 32, 16, 29, 39]","[47, 56, 48, 64, 55, 66, 61, 49, 60, 67, 63, 54, 45, 42, 65, 62, 57, 53, 70, 69, 58]","[81, 80, 89, 76, 75, 71, 85, 73, 84, 88, 86, 90]","[99, 98, 97, 93, 91]",1,"{'red': 2, 'blue': 2, 'green': 2, 'white': 3, 'black': 1, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[50],[],"[79, 72]",2,"{'red': 1, 'blue': 1, 'green': 0, 'white': 1, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[41],[],"[87, 52]",2,"{'red': 1, 'blue': 1, 'green': 3, 'white': 1, 'black': 4, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[46],[],"[9, 13]",1,"{'red': 1, 'blue': 2, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 2, 'black': 1}","[15, 11, 43]",[],[83]
