Board Stocks,Board I,Board II,Board III,Board Noble,BoardUpsiteDownI,BoardUpsiteDownII,BoardUpsiteDownIII,BoardUpsiteDownNoble,Hoang 2 Score,Hoang 2 Stocks,Hoang 2 Stocks Const,Hoang 2 Open,Hoang 2 Noble,Hoang 2 Upsite Down,Trang 4 Score,Trang 4 Stocks,Trang 4 Stocks Const,Trang 4 Open,Trang 4 Noble,Trang 4 Upsite Down,Thao12345 3 Score,Thao12345 3 Stocks,Thao12345 3 Stocks Const,Thao12345 3 Open,Thao12345 3 Noble,Thao12345 3 Upsite Down,Hieu 1 Score,Hieu 1 Stocks,Hieu 1 Stocks Const,Hieu 1 Open,Hieu 1 Noble,Hieu 1 Upsite Down
"{'red': 7, 'blue': 7, 'green': 7, 'white': 7, 'black': 7, 'auto_color': 5}","[17, 26, 29, 6]","[52, 48, 56, 60]","[80, 90, 84, 71]","[100, 91, 94, 93, 97]","[34, 9, 21, 36, 38, 31, 3, 15, 19, 23, 10, 12, 28, 35, 24, 33, 40, 5, 11, 39, 25, 18, 20, 7, 13, 14, 1, 22, 37, 8, 2, 27, 32, 16, 4, 30]","[49, 61, 64, 54, 62, 46, 66, 67, 68, 55, 57, 53, 65, 44, 45, 42, 50, 59, 63, 47, 43, 51, 58, 70, 41, 69]","[76, 86, 74, 89, 82, 85, 79, 77, 81, 75, 73, 72, 87, 88, 78, 83]","[96, 92, 99, 98, 95]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 4, 'blue': 6, 'green': 6, 'white': 7, 'black': 5, 'auto_color': 4}","[17, 26, 29, 6]","[52, 48, 56, 60]","[76, 90, 84, 71]","[100, 91, 94, 93, 97]","[34, 9, 21, 36, 38, 31, 3, 15, 19, 23, 10, 12, 28, 35, 24, 33, 40, 5, 11, 39, 25, 18, 20, 7, 13, 14, 1, 22, 37, 8, 2, 27, 32, 16, 4, 30]","[49, 61, 64, 54, 62, 46, 66, 67, 68, 55, 57, 53, 65, 44, 45, 42, 50, 59, 63, 47, 43, 51, 58, 70, 41, 69]","[86, 74, 89, 82, 85, 79, 77, 81, 75, 73, 72, 87, 88, 78, 83]","[96, 92, 99, 98, 95]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[80],0,"{'red': 2, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 2, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 1, 'blue': 1, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 3, 'blue': 3, 'green': 5, 'white': 7, 'black': 3, 'auto_color': 3}","[17, 26, 29, 6]","[52, 48, 56, 60]","[86, 90, 84, 71]","[100, 91, 94, 93, 97]","[34, 9, 21, 36, 38, 31, 3, 15, 19, 23, 10, 12, 28, 35, 24, 33, 40, 5, 11, 39, 25, 18, 20, 7, 13, 14, 1, 22, 37, 8, 2, 27, 32, 16, 4, 30]","[49, 61, 64, 54, 62, 46, 66, 67, 68, 55, 57, 53, 65, 44, 45, 42, 50, 59, 63, 47, 43, 51, 58, 70, 41, 69]","[74, 89, 82, 85, 79, 77, 81, 75, 73, 72, 87, 88, 78, 83]","[96, 92, 99, 98, 95]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[80, 76]",0,"{'red': 2, 'blue': 2, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 4, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 2, 'blue': 2, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 1, 'blue': 1, 'green': 2, 'white': 4, 'black': 2, 'auto_color': 3}","[17, 26, 29, 6]","[52, 48, 56, 60]","[86, 90, 84, 71]","[100, 91, 94, 93, 97]","[34, 9, 21, 36, 38, 31, 3, 15, 19, 23, 10, 12, 28, 35, 24, 33, 40, 5, 11, 39, 25, 18, 20, 7, 13, 14, 1, 22, 37, 8, 2, 27, 32, 16, 4, 30]","[49, 61, 64, 54, 62, 46, 66, 67, 68, 55, 57, 53, 65, 44, 45, 42, 50, 59, 63, 47, 43, 51, 58, 70, 41, 69]","[74, 89, 82, 85, 79, 77, 81, 75, 73, 72, 87, 88, 78, 83]","[96, 92, 99, 98, 95]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 2, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[80, 76]",0,"{'red': 3, 'blue': 3, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 1, 'white': 1, 'black': 5, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 3, 'blue': 3, 'green': 3, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 1, 'auto_color': 2}","[17, 26, 29, 6]","[52, 48, 56, 60]","[86, 90, 74, 71]","[100, 91, 94, 93, 97]","[34, 9, 21, 36, 38, 31, 3, 15, 19, 23, 10, 12, 28, 35, 24, 33, 40, 5, 11, 39, 25, 18, 20, 7, 13, 14, 1, 22, 37, 8, 2, 27, 32, 16, 4, 30]","[49, 61, 64, 54, 62, 46, 66, 67, 68, 55, 57, 53, 65, 44, 45, 42, 50, 59, 63, 47, 43, 51, 58, 70, 41, 69]","[89, 82, 85, 79, 77, 81, 75, 73, 72, 87, 88, 78, 83]","[96, 92, 99, 98, 95]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 4, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[80, 76]",0,"{'red': 4, 'blue': 4, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 2, 'white': 2, 'black': 6, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 3, 'blue': 3, 'green': 3, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[84]
"{'red': 0, 'blue': 0, 'green': 3, 'white': 0, 'black': 3, 'auto_color': 3}","[9, 26, 29, 34]","[52, 48, 56, 60]","[86, 90, 74, 71]","[100, 91, 94, 93, 97]","[21, 36, 38, 31, 3, 15, 19, 23, 10, 12, 28, 35, 24, 33, 40, 5, 11, 39, 25, 18, 20, 7, 13, 14, 1, 22, 37, 8, 2, 27, 32, 16, 4, 30]","[49, 61, 64, 54, 62, 46, 66, 67, 68, 55, 57, 53, 65, 44, 45, 42, 50, 59, 63, 47, 43, 51, 58, 70, 41, 69]","[89, 82, 85, 79, 77, 81, 75, 73, 72, 87, 88, 78, 83]","[96, 92, 99, 98, 95]",0,"{'red': 1, 'blue': 1, 'green': 0, 'white': 5, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[80, 76]",0,"{'red': 4, 'blue': 4, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 2, 'black': 4, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}",[17],[],[],0,"{'red': 2, 'blue': 2, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[6],[],[84]
"{'red': 3, 'blue': 0, 'green': 1, 'white': 3, 'black': 1, 'auto_color': 5}","[9, 26, 29, 34]","[52, 48, 56, 60]","[86, 90, 74, 71]","[100, 91, 94, 93, 97]","[21, 36, 38, 31, 3, 15, 19, 23, 10, 12, 28, 35, 24, 33, 40, 5, 11, 39, 25, 18, 20, 7, 13, 14, 1, 22, 37, 8, 2, 27, 32, 16, 4, 30]","[49, 61, 64, 54, 62, 46, 66, 67, 68, 55, 57, 53, 65, 44, 45, 42, 50, 59, 63, 47, 43, 51, 58, 70, 41, 69]","[89, 82, 85, 79, 77, 81, 75, 73, 72, 87, 88, 78, 83]","[96, 92, 99, 98, 95]",4,"{'red': 1, 'blue': 1, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}",[76],[],[80],0,"{'red': 1, 'blue': 4, 'green': 3, 'white': 1, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 1, 'white': 3, 'black': 5, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}",[17],[],[],0,"{'red': 2, 'blue': 2, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[6],[],[84]
"{'red': 3, 'blue': 1, 'green': 1, 'white': 6, 'black': 6, 'auto_color': 4}","[9, 26, 29, 21]","[49, 48, 56, 60]","[86, 90, 74, 89]","[100, 91, 94, 93, 97]","[36, 38, 31, 3, 15, 19, 23, 10, 12, 28, 35, 24, 33, 40, 5, 11, 39, 25, 18, 20, 7, 13, 14, 1, 22, 37, 8, 2, 27, 32, 16, 4, 30]","[61, 64, 54, 62, 46, 66, 67, 68, 55, 57, 53, 65, 44, 45, 42, 50, 59, 63, 47, 43, 51, 58, 70, 41, 69]","[82, 85, 79, 77, 81, 75, 73, 72, 87, 88, 78, 83]","[96, 92, 99, 98, 95]",4,"{'red': 1, 'blue': 1, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}",[76],[],"[80, 71]",0,"{'red': 1, 'blue': 3, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[34],[],[],2,"{'red': 0, 'blue': 0, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 1, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}","[17, 52]",[],[],0,"{'red': 2, 'blue': 2, 'green': 3, 'white': 1, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[6],[],[84]
"{'red': 3, 'blue': 3, 'green': 1, 'white': 4, 'black': 5, 'auto_color': 3}","[36, 26, 29, 21]","[61, 48, 56, 60]","[86, 90, 74, 89]","[100, 91, 94, 93, 97]","[38, 31, 3, 15, 19, 23, 10, 12, 28, 35, 24, 33, 40, 5, 11, 39, 25, 18, 20, 7, 13, 14, 1, 22, 37, 8, 2, 27, 32, 16, 4, 30]","[64, 54, 62, 46, 66, 67, 68, 55, 57, 53, 65, 44, 45, 42, 50, 59, 63, 47, 43, 51, 58, 70, 41, 69]","[82, 85, 79, 77, 81, 75, 73, 72, 87, 88, 78, 83]","[96, 92, 99, 98, 95]",4,"{'red': 1, 'blue': 1, 'green': 0, 'white': 0, 'black': 2, 'auto_color': 1}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}",[76],[],"[80, 71]",0,"{'red': 1, 'blue': 3, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[34],[],[49],2,"{'red': 0, 'blue': 0, 'green': 1, 'white': 2, 'black': 0, 'auto_color': 0}","{'red': 1, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}","[17, 52]",[],[],0,"{'red': 2, 'blue': 0, 'green': 3, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 1}","[6, 9]",[],[84]
"{'red': 3, 'blue': 2, 'green': 0, 'white': 2, 'black': 2, 'auto_color': 2}","[36, 26, 29, 21]","[64, 48, 56, 60]","[86, 90, 74, 89]","[100, 91, 94, 93, 97]","[38, 31, 3, 15, 19, 23, 10, 12, 28, 35, 24, 33, 40, 5, 11, 39, 25, 18, 20, 7, 13, 14, 1, 22, 37, 8, 2, 27, 32, 16, 4, 30]","[54, 62, 46, 66, 67, 68, 55, 57, 53, 65, 44, 45, 42, 50, 59, 63, 47, 43, 51, 58, 70, 41, 69]","[82, 85, 79, 77, 81, 75, 73, 72, 87, 88, 78, 83]","[96, 92, 99, 98, 95]",4,"{'red': 1, 'blue': 1, 'green': 0, 'white': 0, 'black': 4, 'auto_color': 1}","{'red': 0, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}",[76],[],"[80, 71]",0,"{'red': 1, 'blue': 3, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 2}","{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[34],[],"[49, 61]",2,"{'red': 0, 'blue': 0, 'green': 1, 'white': 4, 'black': 0, 'auto_color': 0}","{'red': 1, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}","[17, 52]",[],[],0,"{'red': 2, 'blue': 1, 'green': 4, 'white': 1, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 1}","[6, 9]",[],[84]
