Board Stocks,Board I,Board II,Board III,Board Noble,BoardUpsiteDownI,BoardUpsiteDownII,BoardUpsiteDownIII,BoardUpsiteDownNoble,Hoang 3 Score,Hoang 3 Stocks,Hoang 3 Stocks Const,Hoang 3 Open,Hoang 3 Noble,Hoang 3 Upsite Down,Trang 1 Score,Trang 1 Stocks,Trang 1 Stocks Const,Trang 1 Open,Trang 1 Noble,Trang 1 Upsite Down,Thao12345 2 Score,Thao12345 2 Stocks,Thao12345 2 Stocks Const,Thao12345 2 Open,Thao12345 2 Noble,Thao12345 2 Upsite Down,Hieu 4 Score,Hieu 4 Stocks,Hieu 4 Stocks Const,Hieu 4 Open,Hieu 4 Noble,Hieu 4 Upsite Down
"{'red': 7, 'blue': 7, 'green': 7, 'white': 7, 'black': 7, 'auto_color': 5}","[25, 31, 9, 30]","[48, 63, 60, 44]","[87, 84, 71, 82]","[99, 91, 95, 93, 97]","[21, 35, 23, 11, 28, 37, 2, 22, 29, 20, 14, 7, 36, 10, 6, 32, 27, 4, 17, 5, 3, 1, 16, 33, 24, 8, 12, 18, 26, 13, 19, 39, 40, 15, 38, 34]","[51, 61, 62, 65, 43, 49, 64, 54, 66, 69, 58, 67, 68, 46, 53, 57, 59, 56, 42, 52, 55, 41, 70, 47, 45, 50]","[90, 77, 76, 83, 80, 79, 86, 89, 78, 88, 75, 81, 72, 85, 74, 73]","[98, 92, 96, 100, 94]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 2, 'blue': 6, 'green': 6, 'white': 7, 'black': 7, 'auto_color': 4}","[25, 31, 9, 30]","[48, 63, 60, 44]","[90, 84, 71, 82]","[99, 91, 95, 93, 97]","[21, 35, 23, 11, 28, 37, 2, 22, 29, 20, 14, 7, 36, 10, 6, 32, 27, 4, 17, 5, 3, 1, 16, 33, 24, 8, 12, 18, 26, 13, 19, 39, 40, 15, 38, 34]","[51, 61, 62, 65, 43, 49, 64, 54, 66, 69, 58, 67, 68, 46, 53, 57, 59, 56, 42, 52, 55, 41, 70, 47, 45, 50]","[77, 76, 83, 80, 79, 86, 89, 78, 88, 75, 81, 72, 85, 74, 73]","[98, 92, 96, 100, 94]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[87],0,"{'red': 2, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 2, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 1, 'blue': 1, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 1, 'blue': 3, 'green': 5, 'white': 7, 'black': 5, 'auto_color': 3}","[25, 31, 9, 30]","[48, 63, 60, 44]","[90, 77, 71, 82]","[99, 91, 95, 93, 97]","[21, 35, 23, 11, 28, 37, 2, 22, 29, 20, 14, 7, 36, 10, 6, 32, 27, 4, 17, 5, 3, 1, 16, 33, 24, 8, 12, 18, 26, 13, 19, 39, 40, 15, 38, 34]","[51, 61, 62, 65, 43, 49, 64, 54, 66, 69, 58, 67, 68, 46, 53, 57, 59, 56, 42, 52, 55, 41, 70, 47, 45, 50]","[76, 83, 80, 79, 86, 89, 78, 88, 75, 81, 72, 85, 74, 73]","[98, 92, 96, 100, 94]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[87, 84]",0,"{'red': 2, 'blue': 2, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 2, 'blue': 0, 'green': 0, 'white': 0, 'black': 2, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 2, 'blue': 2, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 0, 'blue': 2, 'green': 2, 'white': 5, 'black': 3, 'auto_color': 3}","[25, 31, 9, 30]","[48, 63, 60, 44]","[90, 77, 71, 82]","[99, 91, 95, 93, 97]","[21, 35, 23, 11, 28, 37, 2, 22, 29, 20, 14, 7, 36, 10, 6, 32, 27, 4, 17, 5, 3, 1, 16, 33, 24, 8, 12, 18, 26, 13, 19, 39, 40, 15, 38, 34]","[51, 61, 62, 65, 43, 49, 64, 54, 66, 69, 58, 67, 68, 46, 53, 57, 59, 56, 42, 52, 55, 41, 70, 47, 45, 50]","[76, 83, 80, 79, 86, 89, 78, 88, 75, 81, 72, 85, 74, 73]","[98, 92, 96, 100, 94]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 2, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[87, 84]",0,"{'red': 2, 'blue': 2, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 2, 'blue': 0, 'green': 0, 'white': 0, 'black': 4, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 3, 'blue': 3, 'green': 3, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 0, 'blue': 0, 'green': 0, 'white': 3, 'black': 1, 'auto_color': 2}","[25, 31, 9, 30]","[51, 63, 60, 44]","[90, 77, 71, 82]","[99, 91, 95, 93, 97]","[21, 35, 23, 11, 28, 37, 2, 22, 29, 20, 14, 7, 36, 10, 6, 32, 27, 4, 17, 5, 3, 1, 16, 33, 24, 8, 12, 18, 26, 13, 19, 39, 40, 15, 38, 34]","[61, 62, 65, 43, 49, 64, 54, 66, 69, 58, 67, 68, 46, 53, 57, 59, 56, 42, 52, 55, 41, 70, 47, 45, 50]","[76, 83, 80, 79, 86, 89, 78, 88, 75, 81, 72, 85, 74, 73]","[98, 92, 96, 100, 94]",0,"{'red': 0, 'blue': 0, 'green': 2, 'white': 2, 'black': 1, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[87, 84]",0,"{'red': 2, 'blue': 3, 'green': 3, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 2, 'blue': 1, 'green': 0, 'white': 1, 'black': 5, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 3, 'blue': 3, 'green': 3, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[48]
"{'red': 1, 'blue': 2, 'green': 0, 'white': 2, 'black': 2, 'auto_color': 1}","[21, 31, 9, 30]","[61, 63, 60, 44]","[90, 77, 71, 82]","[99, 91, 95, 93, 97]","[35, 23, 11, 28, 37, 2, 22, 29, 20, 14, 7, 36, 10, 6, 32, 27, 4, 17, 5, 3, 1, 16, 33, 24, 8, 12, 18, 26, 13, 19, 39, 40, 15, 38, 34]","[62, 65, 43, 49, 64, 54, 66, 69, 58, 67, 68, 46, 53, 57, 59, 56, 42, 52, 55, 41, 70, 47, 45, 50]","[76, 83, 80, 79, 86, 89, 78, 88, 75, 81, 72, 85, 74, 73]","[98, 92, 96, 100, 94]",0,"{'red': 0, 'blue': 0, 'green': 2, 'white': 4, 'black': 1, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[87, 84]",0,"{'red': 2, 'blue': 3, 'green': 3, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 4, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 1, 'white': 0, 'black': 0}",[25],[],[],0,"{'red': 3, 'blue': 2, 'green': 3, 'white': 0, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[48, 51]"
"{'red': 2, 'blue': 1, 'green': 5, 'white': 4, 'black': 6, 'auto_color': 4}","[35, 31, 9, 30]","[61, 65, 60, 62]","[90, 77, 71, 82]","[99, 91, 95, 93, 97]","[23, 11, 28, 37, 2, 22, 29, 20, 14, 7, 36, 10, 6, 32, 27, 4, 17, 5, 3, 1, 16, 33, 24, 8, 12, 18, 26, 13, 19, 39, 40, 15, 38, 34]","[43, 49, 64, 54, 66, 69, 58, 67, 68, 46, 53, 57, 59, 56, 42, 52, 55, 41, 70, 47, 45, 50]","[76, 83, 80, 79, 86, 89, 78, 88, 75, 81, 72, 85, 74, 73]","[98, 92, 96, 100, 94]",1,"{'red': 0, 'blue': 0, 'green': 1, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[44],[],"[87, 84]",0,"{'red': 1, 'blue': 4, 'green': 3, 'white': 2, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 1, 'white': 0, 'black': 0}","[25, 21]",[],[],2,"{'red': 3, 'blue': 2, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 1, 'white': 0, 'black': 0}",[63],[],"[48, 51]"
"{'red': 1, 'blue': 2, 'green': 4, 'white': 3, 'black': 4, 'auto_color': 4}","[23, 31, 9, 30]","[61, 65, 60, 62]","[90, 77, 71, 82]","[99, 91, 95, 93, 97]","[11, 28, 37, 2, 22, 29, 20, 14, 7, 36, 10, 6, 32, 27, 4, 17, 5, 3, 1, 16, 33, 24, 8, 12, 18, 26, 13, 19, 39, 40, 15, 38, 34]","[43, 49, 64, 54, 66, 69, 58, 67, 68, 46, 53, 57, 59, 56, 42, 52, 55, 41, 70, 47, 45, 50]","[76, 83, 80, 79, 86, 89, 78, 88, 75, 81, 72, 85, 74, 73]","[98, 92, 96, 100, 94]",1,"{'red': 0, 'blue': 0, 'green': 3, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[44],[],"[87, 84]",0,"{'red': 1, 'blue': 2, 'green': 2, 'white': 2, 'black': 0, 'auto_color': 0}","{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[35],[],[],0,"{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 3, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 1, 'white': 0, 'black': 0}","[25, 21]",[],[],2,"{'red': 4, 'blue': 3, 'green': 0, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 1, 'white': 0, 'black': 0}",[63],[],"[48, 51]"
"{'red': 2, 'blue': 2, 'green': 2, 'white': 4, 'black': 2, 'auto_color': 4}","[11, 31, 9, 30]","[61, 65, 60, 62]","[90, 77, 71, 82]","[99, 91, 95, 93, 97]","[28, 37, 2, 22, 29, 20, 14, 7, 36, 10, 6, 32, 27, 4, 17, 5, 3, 1, 16, 33, 24, 8, 12, 18, 26, 13, 19, 39, 40, 15, 38, 34]","[43, 49, 64, 54, 66, 69, 58, 67, 68, 46, 53, 57, 59, 56, 42, 52, 55, 41, 70, 47, 45, 50]","[76, 83, 80, 79, 86, 89, 78, 88, 75, 81, 72, 85, 74, 73]","[98, 92, 96, 100, 94]",1,"{'red': 0, 'blue': 0, 'green': 5, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[44],[],"[87, 84]",0,"{'red': 0, 'blue': 2, 'green': 0, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 1, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}","[35, 23]",[],[],0,"{'red': 1, 'blue': 0, 'green': 0, 'white': 0, 'black': 5, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 1, 'white': 0, 'black': 0}","[25, 21]",[],[],2,"{'red': 4, 'blue': 3, 'green': 2, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 1, 'white': 0, 'black': 0}",[63],[],"[48, 51]"
"{'red': 0, 'blue': 1, 'green': 2, 'white': 3, 'black': 1, 'auto_color': 2}","[11, 31, 9, 30]","[43, 65, 60, 62]","[90, 77, 76, 82]","[99, 91, 95, 93, 97]","[28, 37, 2, 22, 29, 20, 14, 7, 36, 10, 6, 32, 27, 4, 17, 5, 3, 1, 16, 33, 24, 8, 12, 18, 26, 13, 19, 39, 40, 15, 38, 34]","[49, 64, 54, 66, 69, 58, 67, 68, 46, 53, 57, 59, 56, 42, 52, 55, 41, 70, 47, 45, 50]","[83, 80, 79, 86, 89, 78, 88, 75, 81, 72, 85, 74, 73]","[98, 92, 96, 100, 94]",1,"{'red': 1, 'blue': 0, 'green': 6, 'white': 1, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[44],[],"[87, 84]",0,"{'red': 0, 'blue': 2, 'green': 0, 'white': 1, 'black': 0, 'auto_color': 1}","{'red': 1, 'blue': 1, 'green': 0, 'white': 0, 'black': 0}","[35, 23]",[],[71],0,"{'red': 2, 'blue': 1, 'green': 0, 'white': 1, 'black': 5, 'auto_color': 0}","{'red': 0, 'blue': 1, 'green': 1, 'white': 0, 'black': 0}","[25, 21]",[],[],2,"{'red': 4, 'blue': 3, 'green': 1, 'white': 1, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 1, 'white': 0, 'black': 0}",[63],[],"[48, 51, 61]"
