Board Stocks,Board I,Board II,Board III,Board Noble,BoardUpsiteDownI,BoardUpsiteDownII,BoardUpsiteDownIII,BoardUpsiteDownNoble,Hoang 2 Score,Hoang 2 Stocks,Hoang 2 Stocks Const,Hoang 2 Open,Hoang 2 Noble,Hoang 2 Upsite Down,Trang 4 Score,Trang 4 Stocks,Trang 4 Stocks Const,Trang 4 Open,Trang 4 Noble,Trang 4 Upsite Down,Thao12345 3 Score,Thao12345 3 Stocks,Thao12345 3 Stocks Const,Thao12345 3 Open,Thao12345 3 Noble,Thao12345 3 Upsite Down,Hieu 1 Score,Hieu 1 Stocks,Hieu 1 Stocks Const,Hieu 1 Open,Hieu 1 Noble,Hieu 1 Upsite Down
"{'red': 7, 'blue': 7, 'green': 7, 'white': 7, 'black': 7, 'auto_color': 5}","[29, 15, 33, 38]","[42, 41, 60, 63]","[72, 83, 75, 76]","[93, 98, 91, 96, 95]","[28, 3, 36, 10, 24, 18, 34, 8, 30, 11, 13, 25, 19, 14, 6, 21, 12, 23, 2, 7, 5, 22, 27, 1, 20, 26, 35, 37, 17, 32, 16, 9, 39, 40, 4, 31]","[62, 43, 55, 64, 44, 70, 66, 48, 69, 51, 52, 53, 56, 45, 58, 54, 67, 49, 47, 59, 57, 50, 68, 46, 65, 61]","[90, 73, 81, 80, 89, 71, 77, 79, 87, 78, 84, 74, 86, 88, 85, 82]","[94, 99, 92, 97, 100]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 4, 'blue': 6, 'green': 4, 'white': 7, 'black': 7, 'auto_color': 4}","[29, 15, 33, 38]","[42, 41, 60, 63]","[90, 83, 75, 76]","[93, 98, 91, 96, 95]","[28, 3, 36, 10, 24, 18, 34, 8, 30, 11, 13, 25, 19, 14, 6, 21, 12, 23, 2, 7, 5, 22, 27, 1, 20, 26, 35, 37, 17, 32, 16, 9, 39, 40, 4, 31]","[62, 43, 55, 64, 44, 70, 66, 48, 69, 51, 52, 53, 56, 45, 58, 54, 67, 49, 47, 59, 57, 50, 68, 46, 65, 61]","[73, 81, 80, 89, 71, 77, 79, 87, 78, 84, 74, 86, 88, 85, 82]","[94, 99, 92, 97, 100]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[72],0,"{'red': 2, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 1, 'blue': 1, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 3, 'blue': 3, 'green': 3, 'white': 5, 'black': 7, 'auto_color': 3}","[29, 15, 33, 38]","[42, 41, 60, 63]","[90, 73, 75, 76]","[93, 98, 91, 96, 95]","[28, 3, 36, 10, 24, 18, 34, 8, 30, 11, 13, 25, 19, 14, 6, 21, 12, 23, 2, 7, 5, 22, 27, 1, 20, 26, 35, 37, 17, 32, 16, 9, 39, 40, 4, 31]","[62, 43, 55, 64, 44, 70, 66, 48, 69, 51, 52, 53, 56, 45, 58, 54, 67, 49, 47, 59, 57, 50, 68, 46, 65, 61]","[81, 80, 89, 71, 77, 79, 87, 78, 84, 74, 86, 88, 85, 82]","[94, 99, 92, 97, 100]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[72, 83]",0,"{'red': 2, 'blue': 2, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 2, 'white': 2, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 2, 'blue': 2, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 1, 'blue': 1, 'green': 1, 'white': 3, 'black': 5, 'auto_color': 3}","[29, 15, 33, 38]","[42, 41, 60, 63]","[90, 73, 75, 76]","[93, 98, 91, 96, 95]","[28, 3, 36, 10, 24, 18, 34, 8, 30, 11, 13, 25, 19, 14, 6, 21, 12, 23, 2, 7, 5, 22, 27, 1, 20, 26, 35, 37, 17, 32, 16, 9, 39, 40, 4, 31]","[62, 43, 55, 64, 44, 70, 66, 48, 69, 51, 52, 53, 56, 45, 58, 54, 67, 49, 47, 59, 57, 50, 68, 46, 65, 61]","[81, 80, 89, 71, 77, 79, 87, 78, 84, 74, 86, 88, 85, 82]","[94, 99, 92, 97, 100]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 2, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[72, 83]",0,"{'red': 3, 'blue': 3, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 0, 'green': 2, 'white': 4, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 3, 'blue': 3, 'green': 3, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[]
"{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 2, 'auto_color': 2}","[29, 15, 33, 38]","[42, 62, 60, 63]","[90, 73, 75, 76]","[93, 98, 91, 96, 95]","[28, 3, 36, 10, 24, 18, 34, 8, 30, 11, 13, 25, 19, 14, 6, 21, 12, 23, 2, 7, 5, 22, 27, 1, 20, 26, 35, 37, 17, 32, 16, 9, 39, 40, 4, 31]","[43, 55, 64, 44, 70, 66, 48, 69, 51, 52, 53, 56, 45, 58, 54, 67, 49, 47, 59, 57, 50, 68, 46, 65, 61]","[81, 80, 89, 71, 77, 79, 87, 78, 84, 74, 86, 88, 85, 82]","[94, 99, 92, 97, 100]",0,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 4, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],"[72, 83]",0,"{'red': 4, 'blue': 3, 'green': 2, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 0, 'blue': 1, 'green': 2, 'white': 5, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[],0,"{'red': 3, 'blue': 3, 'green': 3, 'white': 0, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[41]
"{'red': 5, 'blue': 1, 'green': 3, 'white': 1, 'black': 6, 'auto_color': 4}","[29, 15, 33, 3]","[43, 62, 60, 63]","[90, 73, 75, 76]","[93, 98, 91, 96, 95]","[36, 10, 24, 18, 34, 8, 30, 11, 13, 25, 19, 14, 6, 21, 12, 23, 2, 7, 5, 22, 27, 1, 20, 26, 35, 37, 17, 32, 16, 9, 39, 40, 4, 31]","[55, 64, 44, 70, 66, 48, 69, 51, 52, 53, 56, 45, 58, 54, 67, 49, 47, 59, 57, 50, 68, 46, 65, 61]","[81, 80, 89, 71, 77, 79, 87, 78, 84, 74, 86, 88, 85, 82]","[94, 99, 92, 97, 100]",3,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[42],[],"[72, 83]",0,"{'red': 1, 'blue': 3, 'green': 2, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 1, 'white': 0, 'black': 0}",[28],[],[],0,"{'red': 0, 'blue': 1, 'green': 2, 'white': 5, 'black': 1, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 0}",[],[],[38],2,"{'red': 1, 'blue': 2, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[41],[],[]
"{'red': 5, 'blue': 1, 'green': 5, 'white': 4, 'black': 4, 'auto_color': 5}","[29, 15, 33, 36]","[55, 62, 60, 63]","[90, 73, 75, 76]","[93, 98, 91, 96, 95]","[10, 24, 18, 34, 8, 30, 11, 13, 25, 19, 14, 6, 21, 12, 23, 2, 7, 5, 22, 27, 1, 20, 26, 35, 37, 17, 32, 16, 9, 39, 40, 4, 31]","[64, 44, 70, 66, 48, 69, 51, 52, 53, 56, 45, 58, 54, 67, 49, 47, 59, 57, 50, 68, 46, 65, 61]","[81, 80, 89, 71, 77, 79, 87, 78, 84, 74, 86, 88, 85, 82]","[94, 99, 92, 97, 100]",3,"{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 2, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[42],[],"[72, 83]",0,"{'red': 0, 'blue': 3, 'green': 1, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 1, 'white': 0, 'black': 1}","[28, 3]",[],[],1,"{'red': 0, 'blue': 0, 'green': 0, 'white': 2, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[43],[],[38],2,"{'red': 2, 'blue': 3, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[41],[],[]
"{'red': 6, 'blue': 4, 'green': 5, 'white': 2, 'black': 4, 'auto_color': 5}","[29, 24, 33, 36]","[55, 62, 60, 63]","[90, 73, 75, 76]","[93, 98, 91, 96, 95]","[18, 34, 8, 30, 11, 13, 25, 19, 14, 6, 21, 12, 23, 2, 7, 5, 22, 27, 1, 20, 26, 35, 37, 17, 32, 16, 9, 39, 40, 4, 31]","[64, 44, 70, 66, 48, 69, 51, 52, 53, 56, 45, 58, 54, 67, 49, 47, 59, 57, 50, 68, 46, 65, 61]","[81, 80, 89, 71, 77, 79, 87, 78, 84, 74, 86, 88, 85, 82]","[94, 99, 92, 97, 100]",3,"{'red': 0, 'blue': 0, 'green': 2, 'white': 0, 'black': 2, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[42],[],"[72, 83]",0,"{'red': 0, 'blue': 1, 'green': 0, 'white': 1, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 1, 'white': 1, 'black': 1}","[28, 3, 10]",[],[],1,"{'red': 0, 'blue': 0, 'green': 0, 'white': 4, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[43],[],[38],2,"{'red': 1, 'blue': 2, 'green': 0, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 1}","[41, 15]",[],[]
"{'red': 4, 'blue': 2, 'green': 2, 'white': 1, 'black': 4, 'auto_color': 4}","[29, 24, 33, 36]","[55, 62, 60, 63]","[90, 73, 81, 76]","[93, 98, 91, 96, 95]","[18, 34, 8, 30, 11, 13, 25, 19, 14, 6, 21, 12, 23, 2, 7, 5, 22, 27, 1, 20, 26, 35, 37, 17, 32, 16, 9, 39, 40, 4, 31]","[64, 44, 70, 66, 48, 69, 51, 52, 53, 56, 45, 58, 54, 67, 49, 47, 59, 57, 50, 68, 46, 65, 61]","[80, 89, 71, 77, 79, 87, 78, 84, 74, 86, 88, 85, 82]","[94, 99, 92, 97, 100]",3,"{'red': 0, 'blue': 0, 'green': 4, 'white': 0, 'black': 2, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[42],[],"[72, 83]",0,"{'red': 0, 'blue': 1, 'green': 0, 'white': 1, 'black': 0, 'auto_color': 1}","{'red': 0, 'blue': 0, 'green': 1, 'white': 1, 'black': 1}","[28, 3, 10]",[],[75],1,"{'red': 1, 'blue': 1, 'green': 0, 'white': 5, 'black': 1, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[43],[],[38],2,"{'red': 2, 'blue': 3, 'green': 1, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 1}","[41, 15]",[],[]
"{'red': 3, 'blue': 0, 'green': 1, 'white': 1, 'black': 1, 'auto_color': 3}","[29, 24, 33, 36]","[55, 62, 60, 63]","[90, 73, 81, 80]","[93, 98, 91, 96, 95]","[18, 34, 8, 30, 11, 13, 25, 19, 14, 6, 21, 12, 23, 2, 7, 5, 22, 27, 1, 20, 26, 35, 37, 17, 32, 16, 9, 39, 40, 4, 31]","[64, 44, 70, 66, 48, 69, 51, 52, 53, 56, 45, 58, 54, 67, 49, 47, 59, 57, 50, 68, 46, 65, 61]","[89, 71, 77, 79, 87, 78, 84, 74, 86, 88, 85, 82]","[94, 99, 92, 97, 100]",3,"{'red': 0, 'blue': 0, 'green': 4, 'white': 0, 'black': 4, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[42],[],"[72, 83]",0,"{'red': 0, 'blue': 1, 'green': 0, 'white': 1, 'black': 0, 'auto_color': 2}","{'red': 0, 'blue': 0, 'green': 1, 'white': 1, 'black': 1}","[28, 3, 10]",[],"[75, 76]",1,"{'red': 1, 'blue': 2, 'green': 0, 'white': 5, 'black': 2, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 0, 'black': 1}",[43],[],[38],2,"{'red': 3, 'blue': 4, 'green': 2, 'white': 0, 'black': 0, 'auto_color': 0}","{'red': 0, 'blue': 0, 'green': 0, 'white': 1, 'black': 1}","[41, 15]",[],[]
